CODGEO;LIBGEO;AU2010;LIBAU2010;CATAEU2010;DEP;REG
87080;Jouac;000;Communes isolées hors influence des pôl;400;87;75
87081;Jourgnac;035;Limoges;112;87;75
87082;Ladignac-le-Long;998;Autre multipolaris�;300;87;75
87083;Laurièr;035;Limoges;112;87;75
87084;Lavignac;035;Limoges;112;87;75
87085;Limoges;035;Limoges;111;87;75
87086;Linards;035;Limoges;112;87;75
87087;Lussac-les-Église;000;Communes isolées hors influence des pôl;400;87;75
87088;Magnac-Bourg;035;Limoges;112;87;75
87089;Magnac-Laval;000;Communes isolées hors influence des pôl;400;87;75
87090;Mailhac-sur-Benaize;000;Communes isolées hors influence des pôl;400;87;75
87091;Maisonnais-sur-Tardoire;000;Communes isolées hors influence des pôl;400;87;75
87092;Marval;000;Communes isolées hors influence des pôl;400;87;75
87093;Masléo;035;Limoges;112;87;75
87094;Meilhac;035;Limoges;112;87;75
87095;Meuzac;998;Autre multipolaris�;300;87;75
87096;La Meyze;035;Limoges;112;87;75
87097;Val d'Issoire;000;Communes isolées hors influence des pôl;400;87;75
87099;Moissannes;000;Communes isolées hors influence des pôl;400;87;75
87100;Montrol-Sénar;998;Autre multipolaris�;300;87;75
87101;Mortemart;998;Autre multipolaris�;300;87;75
87103;Nantiat;035;Limoges;112;87;75
87104;Nedde;000;Communes isolées hors influence des pôl;400;87;75
87105;Neuvic-Entier;000;Communes isolées hors influence des pôl;400;87;75
87106;Nexon;035;Limoges;112;87;75
87107;Nieul;035;Limoges;112;87;75
87108;Nouic;000;Communes isolées hors influence des pôl;400;87;75
87109;Oradour-Saint-Genest;000;Communes isolées hors influence des pôl;400;87;75
87110;Oradour-sur-Glane;035;Limoges;112;87;75
87111;Oradour-sur-Vayres;000;Communes isolées hors influence des pôl;400;87;75
87112;Pageas;998;Autre multipolaris�;300;87;75
87113;Le Palais-sur-Vienne;035;Limoges;111;87;75
87114;Panazol;035;Limoges;111;87;75
87115;Pensol;000;Communes isolées hors influence des pôl;400;87;75
87116;Peyrat-de-Bellac;571;Bellac;221;87;75
87117;Peyrat-le-Châtea;000;Communes isolées hors influence des pôl;400;87;75
87118;Peyrilhac;035;Limoges;112;87;75
87119;Pierre-Buffièr;035;Limoges;112;87;75
87120;La Porcherie;035;Limoges;112;87;75
87121;Rancon;000;Communes isolées hors influence des pôl;400;87;75
87122;Razè;035;Limoges;112;87;75
87123;Rempnat;000;Communes isolées hors influence des pôl;400;87;75
87124;Rilhac-Lastours;035;Limoges;112;87;75
87125;Rilhac-Rancon;035;Limoges;112;87;75
87126;Rochechouart;000;Communes isolées hors influence des pôl;400;87;75
87127;La Roche-l'Abeille;035;Limoges;112;87;75
87128;Saint-Pardoux-le-Lac;035;Limoges;112;87;75
87129;Royère;035;Limoges;112;87;75
87130;Roziers-Saint-Georges;035;Limoges;112;87;75
87131;Saillat-sur-Vienne;000;Communes isolées hors influence des pôl;400;87;75
87132;Saint-Amand-le-Petit;000;Communes isolées hors influence des pôl;400;87;75
87133;Saint-Amand-Magnazeix;000;Communes isolées hors influence des pôl;400;87;75
87134;Sainte-Anne-Saint-Priest;000;Communes isolées hors influence des pôl;400;87;75
87135;Saint-Auvent;998;Autre multipolaris�;300;87;75
87137;Saint-Bazile;000;Communes isolées hors influence des pôl;400;87;75
87138;Saint-Bonnet-Briance;035;Limoges;112;87;75
87139;Saint-Bonnet-de-Bellac;998;Autre multipolaris�;300;87;75
87140;Saint-Brice-sur-Vienne;998;Autre multipolaris�;300;87;75
87141;Saint-Cyr;035;Limoges;112;87;75
87142;Saint-Denis-des-Murs;035;Limoges;112;87;75
87143;Saint-Gence;035;Limoges;112;87;75
87144;Saint-Genest-sur-Roselle;035;Limoges;112;87;75
87145;Saint-Georges-les-Landes;000;Communes isolées hors influence des pôl;400;87;75
87146;Saint-Germain-les-Belles;035;Limoges;112;87;75
87147;Saint-Gilles-les-Forêt;000;Communes isolées hors influence des pôl;400;87;75
87148;Saint-Hilaire-Bonneval;035;Limoges;112;87;75
87149;Saint-Hilaire-la-Treille;000;Communes isolées hors influence des pôl;400;87;75
87150;Saint-Hilaire-les-Places;035;Limoges;112;87;75
87151;Saint-Jean-Ligoure;035;Limoges;112;87;75
87152;Saint-Jouvent;035;Limoges;112;87;75
87153;Saint-Julien-le-Petit;000;Communes isolées hors influence des pôl;400;87;75
87154;Saint-Junien;332;Saint-Junien;211;87;75
87155;Saint-Junien-les-Combes;998;Autre multipolaris�;300;87;75
87156;Saint-Just-le-Martel;035;Limoges;112;87;75
87157;Saint-Laurent-les-Église;035;Limoges;112;87;75
87158;Saint-Laurent-sur-Gorre;998;Autre multipolaris�;300;87;75
87159;Saint-Léger-la-Montagn;035;Limoges;112;87;75
87160;Saint-Léger-Magnazei;000;Communes isolées hors influence des pôl;400;87;75
87161;Saint-Léonard-de-Nobla;997;Multipolarisé des grands pôl;120;87;75
87162;Sainte-Marie-de-Vaux;035;Limoges;112;87;75
87163;Saint-Martial-sur-Isop;000;Communes isolées hors influence des pôl;400;87;75
87164;Saint-Martin-de-Jussac;998;Autre multipolaris�;300;87;75
87165;Saint-Martin-le-Mault;000;Communes isolées hors influence des pôl;400;87;75
87166;Saint-Martin-le-Vieux;035;Limoges;112;87;75
87167;Saint-Martin-Terressus;035;Limoges;112;87;75
87168;Saint-Mathieu;000;Communes isolées hors influence des pôl;400;87;75
87169;Saint-Maurice-les-Brousses;035;Limoges;112;87;75
87170;Saint-Méar;997;Multipolarisé des grands pôl;120;87;75
87172;Saint-Ouen-sur-Gartempe;998;Autre multipolaris�;300;87;75
87174;Saint-Paul;035;Limoges;112;87;75
87176;Saint-Priest-Ligoure;035;Limoges;112;87;75
87177;Saint-Priest-sous-Aixe;035;Limoges;112;87;75
87178;Saint-Priest-Taurion;035;Limoges;112;87;75
87179;Saint-Sornin-la-Marche;000;Communes isolées hors influence des pôl;400;87;75
87180;Saint-Sornin-Leulac;000;Communes isolées hors influence des pôl;400;87;75
87181;Saint-Sulpice-Laurièr;035;Limoges;112;87;75
87182;Saint-Sulpice-les-Feuilles;000;Communes isolées hors influence des pôl;400;87;75
87183;Saint-Sylvestre;035;Limoges;112;87;75
87185;Saint-Victurnien;035;Limoges;112;87;75
87186;Saint-Vitte-sur-Briance;035;Limoges;112;87;75
87187;Saint-Yrieix-la-Perche;440;Saint-Yrieix-la-Perche;221;87;75
87188;Saint-Yrieix-sous-Aixe;035;Limoges;112;87;75
87189;Les Salles-Lavauguyon;000;Communes isolées hors influence des pôl;400;87;75
87190;Sauviat-sur-Vige;998;Autre multipolaris�;300;87;75
87191;Séreilha;035;Limoges;112;87;75
87192;Solignac;035;Limoges;112;87;75
87193;Surdoux;000;Communes isolées hors influence des pôl;400;87;75
87194;Sussac;000;Communes isolées hors influence des pôl;400;87;75
87195;Tersannes;000;Communes isolées hors influence des pôl;400;87;75
87197;Thouron;035;Limoges;112;87;75
87198;Vaulry;035;Limoges;112;87;75
87199;Vayres;000;Communes isolées hors influence des pôl;400;87;75
87200;Verneuil-Moustiers;000;Communes isolées hors influence des pôl;400;87;75
87201;Verneuil-sur-Vienne;035;Limoges;112;87;75
87202;Veyrac;035;Limoges;112;87;75
87203;Vicq-sur-Breuilh;035;Limoges;112;87;75
87204;Videix;000;Communes isolées hors influence des pôl;400;87;75
87205;Le Vigen;035;Limoges;112;87;75
87206;Villefavard;000;Communes isolées hors influence des pôl;400;87;75
88001;Les Ableuvenettes;998;Autre multipolaris�;300;88;44
88002;Ahévill;386;Mirecourt;222;88;44
88003;Aingeville;000;Communes isolées hors influence des pôl;400;88;44
88004;Ainvelle;000;Communes isolées hors influence des pôl;400;88;44
88005;Allarmont;998;Autre multipolaris�;300;88;44
88006;Ambacourt;998;Autre multipolaris�;300;88;44
88007;Ameuvelle;000;Communes isolées hors influence des pôl;400;88;44
88008;Anglemont;998;Autre multipolaris�;300;88;44
88009;Anould;145;Saint-Dié-des-Vosge;111;88;44
88010;Aouze;998;Autre multipolaris�;300;88;44
88011;Arches;997;Multipolarisé des grands pôl;120;88;44
88012;Archettes;997;Multipolarisé des grands pôl;120;88;44
88013;Aroffe;998;Autre multipolaris�;300;88;44
88014;Arrentès-de-Corcieu;998;Autre multipolaris�;300;88;44
88015;Attignévill;998;Autre multipolaris�;300;88;44
88016;Attigny;000;Communes isolées hors influence des pôl;400;88;44
88017;Aulnois;998;Autre multipolaris�;300;88;44
88019;Autigny-la-Tour;330;Neufchâtea;222;88;44
88020;Autreville;997;Multipolarisé des grands pôl;120;88;44
88021;Autrey;998;Autre multipolaris�;300;88;44
88022;Auzainvilliers;000;Communes isolées hors influence des pôl;400;88;44
88023;Avillers;998;Autre multipolaris�;300;88;44
88024;Avrainville;997;Multipolarisé des grands pôl;120;88;44
88025;Avranville;998;Autre multipolaris�;300;88;44
88026;Aydoilles;095;�pinal;112;88;44
88027;Badménil-aux-Boi;095;�pinal;112;88;44
88028;La Baffe;095;�pinal;112;88;44
88029;La Vôge-les-Bain;000;Communes isolées hors influence des pôl;400;88;44
88030;Bainville-aux-Saules;998;Autre multipolaris�;300;88;44
88031;Ballévill;000;Communes isolées hors influence des pôl;400;88;44
88032;Ban-de-Laveline;145;Saint-Dié-des-Vosge;112;88;44
88033;Ban-de-Sapt;997;Multipolarisé des grands pôl;120;88;44
88035;Barbey-Seroux;998;Autre multipolaris�;300;88;44
88036;Barville;330;Neufchâtea;222;88;44
88037;Basse-sur-le-Rupt;221;La Bresse;211;88;44
88038;Battexey;997;Multipolarisé des grands pôl;120;88;44
88039;Baudricourt;998;Autre multipolaris�;300;88;44
88040;Bayecourt;095;�pinal;112;88;44
88041;Bazegney;095;�pinal;112;88;44
88042;Bazien;998;Autre multipolaris�;300;88;44
88043;Bazoilles-et-Méni;386;Mirecourt;222;88;44
88044;Bazoilles-sur-Meuse;330;Neufchâtea;222;88;44
88045;Beaufremont;000;Communes isolées hors influence des pôl;400;88;44
88046;Beauméni;568;Bruyère;222;88;44
88047;Begnécour;998;Autre multipolaris�;300;88;44
88048;Bellefontaine;997;Multipolarisé des grands pôl;120;88;44
88049;Belmont-lès-Darne;000;Communes isolées hors influence des pôl;400;88;44
88050;Belmont-sur-Buttant;568;Bruyère;222;88;44
88051;Belmont-sur-Vair;998;Autre multipolaris�;300;88;44
88052;Belrupt;000;Communes isolées hors influence des pôl;400;88;44
88053;Belval;998;Autre multipolaris�;300;88;44
88054;Bertrimoutier;145;Saint-Dié-des-Vosge;112;88;44
88055;Bettegney-Saint-Brice;095;�pinal;112;88;44
88056;Bettoncourt;386;Mirecourt;222;88;44
88057;Le Beulay;145;Saint-Dié-des-Vosge;112;88;44
88058;Biécour;000;Communes isolées hors influence des pôl;400;88;44
88059;Biffontaine;998;Autre multipolaris�;300;88;44
88060;Blémere;998;Autre multipolaris�;300;88;44
88061;Bleurville;000;Communes isolées hors influence des pôl;400;88;44
88062;Blevaincourt;000;Communes isolées hors influence des pôl;400;88;44
88063;Bocquegney;095;�pinal;112;88;44
88064;Bois-de-Champ;997;Multipolarisé des grands pôl;120;88;44
88065;Bonvillet;000;Communes isolées hors influence des pôl;400;88;44
88066;Boulaincourt;020;Nancy;112;88;44
88068;La Bourgonce;145;Saint-Dié-des-Vosge;112;88;44
88069;Bouxières-aux-Boi;095;�pinal;112;88;44
88070;Bouxurulles;997;Multipolarisé des grands pôl;120;88;44
88071;Bouzemont;095;�pinal;112;88;44
88073;Brantigny;997;Multipolarisé des grands pôl;120;88;44
88074;Brechainville;998;Autre multipolaris�;300;88;44
88075;La Bresse;221;La Bresse;211;88;44
88076;Brouvelieures;998;Autre multipolaris�;300;88;44
88077;Br�;998;Autre multipolaris�;300;88;44
88078;Bruyère;568;Bruyère;221;88;44
88079;Bulgnévill;998;Autre multipolaris�;300;88;44
88080;Bult;997;Multipolarisé des grands pôl;120;88;44
88081;Bussang;284;Le Thillot;211;88;44
88082;Celles-sur-Plaine;998;Autre multipolaris�;300;88;44
88083;Certilleux;330;Neufchâtea;222;88;44
88084;Chamagne;997;Multipolarisé des grands pôl;120;88;44
88085;Champdray;998;Autre multipolaris�;300;88;44
88086;Champ-le-Duc;568;Bruyère;221;88;44
88087;Chantraine;095;�pinal;111;88;44
88088;La Chapelle-aux-Bois;997;Multipolarisé des grands pôl;120;88;44
88089;La Chapelle-devant-Bruyère;998;Autre multipolaris�;300;88;44
88090;Charmes;997;Multipolarisé des grands pôl;120;88;44
88091;Charmois-devant-Bruyère;095;�pinal;112;88;44
88092;Charmois-l'Orgueilleux;095;�pinal;112;88;44
88093;Châta;997;Multipolarisé des grands pôl;120;88;44
88094;Châtel-sur-Mosell;095;�pinal;112;88;44
88095;Châtenoi;000;Communes isolées hors influence des pôl;400;88;44
88096;Châtillon-sur-Saô;000;Communes isolées hors influence des pôl;400;88;44
88097;Chauffecourt;386;Mirecourt;222;88;44
88098;Chaumousey;095;�pinal;111;88;44
88099;Chavelot;095;�pinal;111;88;44
88100;Chef-Haut;998;Autre multipolaris�;300;88;44
88101;Cheniméni;997;Multipolarisé des grands pôl;120;88;44
88102;Chermisey;998;Autre multipolaris�;300;88;44
88103;Circourt;095;�pinal;112;88;44
88104;Circourt-sur-Mouzon;330;Neufchâtea;222;88;44
88105;Claudon;000;Communes isolées hors influence des pôl;400;88;44
88106;Ban-sur-Meurthe-Clefcy;145;Saint-Dié-des-Vosge;111;88;44
88107;Clérey-la-Cô;998;Autre multipolaris�;300;88;44
88108;Le Clerjus;998;Autre multipolaris�;300;88;44
88109;Cleurie;221;La Bresse;211;88;44
88110;Clézentain;997;Multipolarisé des grands pôl;120;88;44
88111;Coinches;145;Saint-Dié-des-Vosge;111;88;44
88113;Combrimont;145;Saint-Dié-des-Vosge;112;88;44
88114;Contrexévill;714;Contrexévill;221;88;44
88115;Corcieux;000;Communes isolées hors influence des pôl;400;88;44
88116;Cornimont;221;La Bresse;211;88;44
88117;Courcelles-sous-Châtenoi;000;Communes isolées hors influence des pôl;400;88;44
88118;Coussey;330;Neufchâtea;222;88;44
88119;Crainvilliers;998;Autre multipolaris�;300;88;44
88120;La Croix-aux-Mines;145;Saint-Dié-des-Vosge;112;88;44
88121;Damas-aux-Bois;997;Multipolarisé des grands pôl;120;88;44
88122;Damas-et-Bettegney;095;�pinal;112;88;44
88123;Damblain;000;Communes isolées hors influence des pôl;400;88;44
88124;Darney;000;Communes isolées hors influence des pôl;400;88;44
88125;Darney-aux-Chêne;000;Communes isolées hors influence des pôl;400;88;44
88126;Darnieulles;095;�pinal;112;88;44
88127;Deinvillers;997;Multipolarisé des grands pôl;120;88;44
88128;Denipaire;145;Saint-Dié-des-Vosge;112;88;44
