d_codigo,Region.quota,Rural.quota
66187,North-East,Urbano
66188,North-East,Urbano
66189,North-East,Urbano
66190,North-East,Urbano
66195,North-East,Urbano
66196,North-East,Urbano
66197,North-East,Urbano
66198,North-East,Urbano
66199,North-East,Urbano
66200,North-East,Urbano
66210,North-East,Urbano
66214,North-East,Urbano
66215,North-East,Urbano
66216,North-East,Urbano
66217,North-East,Urbano
66218,North-East,Urbano
66219,North-East,Urbano
66220,North-East,Urbano
66224,North-East,Urbano
66225,North-East,Urbano
66226,North-East,Urbano
66227,North-East,Urbano
66228,North-East,Urbano
66230,North-East,Urbano
66233,North-East,Urbano
66235,North-East,Urbano
66236,North-East,Urbano
66237,North-East,Urbano
66238,North-East,Urbano
66239,North-East,Urbano
66240,North-East,Urbano
66244,North-East,Urbano
66245,North-East,Urbano
66246,North-East,Urbano
66247,North-East,Urbano
66249,North-East,Urbano
66250,North-East,Urbano
66254,North-East,Urbano
66256,North-East,Urbano
66257,North-East,Urbano
66259,North-East,Urbano
66260,North-East,Urbano
66263,North-East,Urbano
66265,North-East,Urbano
66266,North-East,Urbano
66267,North-East,Urbano
66268,North-East,Urbano
66270,North-East,Urbano
66273,North-East,Urbano
66274,North-East,Urbano
66275,North-East,Urbano
66276,North-East,Urbano
66277,North-East,Urbano
66278,North-East,Urbano
66279,North-East,Urbano
66280,North-East,Urbano
66285,North-East,Urbano
66286,North-East,Urbano
66287,North-East,Urbano
66290,North-East,Urbano
66295,North-East,Urbano
66296,North-East,Urbano
66297,North-East,Urbano
66350,North-East,Urbano
66353,North-East,Urbano
66354,North-East,Urbano
66356,North-East,Urbano
66357,North-East,Urbano
66358,North-East,Urbano
66359,North-East,Urbano
