"Postal.code","Region","Rural.urban"
24286,"North","Town"
24300,"North","Town"
24278,"North","Town"
24250,"North","Town"
24301,"North","Town"
24277,"North","Town"
24313,"North","Town"
24308,"North","Town"
24256,"North","Town"
24314,"North","Town"
24234,"North","Town"
24304,"North","Town"
24282,"North","Town"
24298,"North","Town"
24284,"North","Town"
24285,"North","Town"
24279,"North","Town"
24312,"North","Town"
24283,"North","Town"
24305,"North","Town"
24306,"North","Town"
24307,"North","Town"
26053,"North","Town"
26048,"North","Town"
26049,"North","Town"
26045,"North","Town"
26044,"North","Town"
26030,"North","Town"
26028,"North","Town"
26001,"North","Town"
26000,"North","Town"
26043,"North","Town"
26052,"North","Town"
26047,"North","Town"
26050,"North","Town"
26051,"North","Town"
26002,"North","Town"
26024,"North","Town"
26046,"North","Town"
26029,"North","Town"
26042,"North","Town"
26003,"North","Town"
26005,"North","Town"
26004,"North","Town"
26010,"North","Town"
26011,"North","Town"
26035,"North","Town"
26037,"North","Town"
26025,"North","Town"
26027,"North","Town"
26021,"North","Town"
26013,"North","Town"
26034,"North","Town"
26026,"North","Town"
26036,"North","Town"
26006,"North","Town"
26022,"North","Town"
26038,"North","Town"
26020,"North","Town"
26016,"North","Town"
26014,"North","Town"
26015,"North","Town"
26033,"North","Town"
26039,"North","Town"
26018,"North","Town"
26012,"North","Town"
26031,"North","Town"
26007,"North","Town"
26032,"North","Town"
26008,"North","Town"
26023,"North","Town"
26009,"North","Town"
26017,"North","Town"
26019,"North","Town"
26040,"North","Town"
26041,"North","Town"
25339,"North","District"
25353,"North","District"
25348,"North","District"
25352,"North","District"
25351,"North","District"
25350,"North","District"
25349,"North","District"
25340,"North","District"
25342,"North","District"
25344,"North","District"
25347,"North","District"
25341,"North","District"
25343,"North","District"
25345,"North","District"
25346,"North","District"
25357,"North","District"
25358,"North","District"
25360,"North","District"
25359,"North","District"
25355,"North","District"
25356,"North","District"
25362,"North","District"
25354,"North","District"
25361,"North","District"
25363,"North","District"
25384,"North","District"
25383,"North","District"
25382,"North","District"
25381,"North","District"
25380,"North","District"
25364,"North","District"
25365,"North","District"
25366,"North","District"
25301,"North","District"
25309,"North","District"
25307,"North","District"
25306,"North","District"
25305,"North","District"
25302,"North","District"
25304,"North","District"
25311,"North","District"
25308,"North","District"
25303,"North","District"
25310,"North","District"
25300,"North","District"
25312,"North","District"
25313,"North","District"
25316,"North","District"
25314,"North","District"
25315,"North","District"
25317,"North","District"
25318,"North","District"
25322,"North","District"
25335,"North","District"
25321,"North","District"
25337,"North","District"
25338,"North","District"
25336,"North","District"
25327,"North","District"
25323,"North","District"
25331,"North","District"
25330,"North","District"
25328,"North","District"
25320,"North","District"
25319,"North","District"
25324,"North","District"
25333,"North","District"
25334,"North","District"
25332,"North","District"
25325,"North","District"
25326,"North","District"
25329,"North","District"
25368,"North","District"
25370,"North","District"
25371,"North","District"
25379,"North","District"
25378,"North","District"
25373,"North","District"
25372,"North","District"
25369,"North","District"
25367,"North","District"
25377,"North","District"
25375,"North","District"
25376,"North","District"
25374,"North","District"
25105,"North","District"
25106,"North","District"
25108,"North","District"
25109,"North","District"
25110,"North","District"
25107,"North","District"
25170,"North","District"
25169,"North","District"
25171,"North","District"
25161,"North","District"
25163,"North","District"
25162,"North","District"
25160,"North","District"
25164,"North","District"
25111,"North","District"
25116,"North","District"
25112,"North","District"
25113,"North","District"
25115,"North","District"
25114,"North","District"
25100,"North","District"
25103,"North","District"
25104,"North","District"
25102,"North","District"
25101,"North","District"
25167,"North","District"
25168,"North","District"
25165,"North","District"
25166,"North","District"
25153,"North","District"
25155,"North","District"
25152,"North","District"
25154,"North","District"
25131,"North","District"
25129,"North","District"
25125,"North","District"
25128,"North","District"
25150,"North","District"
25130,"North","District"
25124,"North","District"
25151,"North","District"
25126,"North","District"
25119,"North","District"
25118,"North","District"
25117,"North","District"
25137,"North","District"
25136,"North","District"
25139,"North","District"
25138,"North","District"
25134,"North","District"
25132,"North","District"
25142,"North","District"
25146,"North","District"
25144,"North","District"
25141,"North","District"
25145,"North","District"
25149,"North","District"
25147,"North","District"
25148,"North","District"
25140,"North","District"
25143,"North","District"
25127,"North","District"
25133,"North","District"
25135,"North","District"
25123,"North","District"
25121,"North","District"
25122,"North","District"
25120,"North","District"
25156,"North","District"
25159,"North","District"
25158,"North","District"
25157,"North","District"
24139,"North","District"
24132,"North","District"
24133,"North","District"
24134,"North","District"
24135,"North","District"
24136,"North","District"
24111,"North","District"
24137,"North","District"
24138,"North","District"
24150,"North","District"
24148,"North","District"
24149,"North","District"
24154,"North","District"
24159,"North","District"
24155,"North","District"
24158,"North","District"
24156,"North","District"
24153,"North","District"
24157,"North","District"
24151,"North","District"
24161,"North","District"
24160,"North","District"
24152,"North","District"
24105,"North","District"
24107,"North","District"
24104,"North","District"
24100,"North","District"
24103,"North","District"
24102,"North","District"
24101,"North","District"
24108,"North","District"
24122,"North","District"
24106,"North","District"
24142,"North","District"
24140,"North","District"
24146,"North","District"
24145,"North","District"
24144,"North","District"
24131,"North","District"
24141,"North","District"
24147,"North","District"
24143,"North","District"
24110,"North","District"
24117,"North","District"
24116,"North","District"
24115,"North","District"
24118,"North","District"
24121,"North","District"
24113,"North","District"
24112,"North","District"
24123,"North","District"
24124,"North","District"
24120,"North","District"
24119,"North","District"
24126,"North","District"
24125,"North","District"
24114,"North","District"
24109,"North","District"
24130,"North","District"
24129,"North","District"
24128,"North","District"
24127,"North","District"
25259,"North","District"
25252,"North","District"
25258,"North","District"
25251,"North","District"
25257,"North","District"
25272,"North","District"
25273,"North","District"
25206,"North","District"
25204,"North","District"
25207,"North","District"
25208,"North","District"
25205,"North","District"
25203,"North","District"
25209,"North","District"
25266,"North","District"
25263,"North","District"
25264,"North","District"
25265,"North","District"
25260,"North","District"
25261,"North","District"
25267,"North","District"
25262,"North","District"
25200,"North","District"
25202,"North","District"
25201,"North","District"
25271,"North","District"
25270,"North","District"
25269,"North","District"
25268,"North","District"
25249,"North","District"
25250,"North","District"
25248,"North","District"
25244,"North","District"
25246,"North","District"
25245,"North","District"
25247,"North","District"
25256,"North","District"
25255,"North","District"
25253,"North","District"
25254,"North","District"
25239,"North","District"
25238,"North","District"
25212,"North","District"
25241,"North","District"
25234,"North","District"
25235,"North","District"
25230,"North","District"
25211,"North","District"
25242,"North","District"
25210,"North","District"
25228,"North","District"
25214,"North","District"
25229,"North","District"
25240,"North","District"
25215,"North","District"
25216,"North","District"
25223,"North","District"
25224,"North","District"
25222,"North","District"
25217,"North","District"
25225,"North","District"
25232,"North","District"
25227,"North","District"
25231,"North","District"
25221,"North","District"
25226,"North","District"
25220,"North","District"
25233,"North","District"
25236,"North","District"
25218,"North","District"
25237,"North","District"
25219,"North","District"
25243,"North","District"
25213,"North","District"
12410,"North","District"
12415,"North","District"
12408,"North","District"
12428,"North","District"
12422,"North","District"
12423,"North","District"
12416,"North","District"
12420,"North","District"
12417,"North","District"
12421,"North","District"
12419,"North","District"
12425,"North","District"
12424,"North","District"
12426,"North","District"
12409,"North","District"
12430,"North","District"
12429,"North","District"
12413,"North","District"
12418,"North","District"
12412,"North","District"
12414,"North","District"
12411,"North","District"
12427,"North","District"
12401,"North","District"
12406,"North","District"
12403,"North","District"
12404,"North","District"
12405,"North","District"
12407,"North","District"
12400,"North","District"
12402,"North","District"
12446,"North","District"
12440,"North","District"
12443,"North","District"
12444,"North","District"
12442,"North","District"
12441,"North","District"
12447,"North","District"
12445,"North","District"
12448,"North","District"
12473,"North","District"
12474,"North","District"
12462,"North","District"
12472,"North","District"
12460,"North","District"
12466,"North","District"
12459,"North","District"
12471,"North","District"
12461,"North","District"
12467,"North","District"
12465,"North","District"
12470,"North","District"
12463,"North","District"
12468,"North","District"
12464,"North","District"
12469,"North","District"
12439,"North","District"
12433,"North","District"
12431,"North","District"
12434,"North","District"
12435,"North","District"
12436,"North","District"
12432,"North","District"
12450,"North","District"
12437,"North","District"
12438,"North","District"
12456,"North","District"
12457,"North","District"
12458,"North","District"
12449,"North","District"
12453,"North","District"
12451,"North","District"
12452,"North","District"
12454,"North","District"
12455,"North","District"
10441,"North","Town"
10439,"North","Town"
10540,"North","Town"
10273,"North","Town"
10271,"North","Town"
10272,"North","Town"
10275,"North","Town"
10274,"North","Town"
10270,"North","Town"
10279,"North","Town"
10286,"North","Town"
10285,"North","Town"
10287,"North","Town"
10265,"North","Town"
10266,"North","Town"
10262,"North","Town"
10264,"North","Town"
10288,"North","Town"
10284,"North","Town"
10436,"North","Town"
10457,"North","Town"
10452,"North","Town"
10438,"North","Town"
10263,"North","Town"
10278,"North","Town"
10283,"North","Town"
10280,"North","Town"
10282,"North","Town"
10566,"North","Town"
10277,"North","Town"
10281,"North","Town"
10565,"North","Town"
10456,"North","Town"
10455,"North","Town"
10539,"North","Town"
10541,"North","Town"
10544,"North","Town"
10542,"North","Town"
10543,"North","Town"
10551,"North","Town"
10553,"North","Town"
10488,"North","Town"
10554,"North","Town"
10487,"North","Town"
10481,"North","Town"
10536,"North","Town"
10596,"North","Town"
10595,"North","Town"
10594,"North","Town"
10597,"North","Town"
10598,"North","Town"
10547,"North","Town"
10599,"North","Town"
10267,"North","Town"
10268,"North","Town"
10269,"North","Town"
10582,"North","Town"
10556,"North","Town"
10589,"North","Town"
10550,"North","Town"
10590,"North","Town"
10587,"North","Town"
10557,"North","Town"
10591,"North","Town"
10592,"North","Town"
10555,"North","Town"
10588,"North","Town"
10577,"North","Town"
10583,"North","Town"
10564,"North","Town"
10276,"North","Town"
10480,"North","Town"
10463,"North","Town"
10293,"North","Town"
10467,"North","Town"
10464,"North","Town"
10479,"North","Town"
10466,"North","Town"
10295,"North","Town"
10294,"North","Town"
10468,"North","Town"
10465,"North","Town"
10469,"North","Town"
10298,"North","Town"
10471,"North","Town"
10569,"North","Town"
10571,"North","Town"
10570,"North","Town"
10568,"North","Town"
10573,"North","Town"
10567,"North","Town"
10572,"North","Town"
10579,"North","Town"
10427,"North","Town"
10433,"North","Town"
10574,"North","Town"
10578,"North","Town"
10576,"North","Town"
10575,"North","Town"
10549,"North","Town"
10548,"North","Town"
10290,"North","Town"
10291,"North","Town"
10292,"North","Town"
10558,"North","Town"
10560,"North","Town"
10552,"North","Town"
10562,"North","Town"
10563,"North","Town"
10559,"North","Town"
