"POA_CODE_2016","Region.POA","Rural.urban.POA"
3140,"Victoria_Tasmania","Urban"
3141,"Victoria_Tasmania","Urban"
3142,"Victoria_Tasmania","Urban"
3143,"Victoria_Tasmania","Urban"
3144,"Victoria_Tasmania","Urban"
3145,"Victoria_Tasmania","Urban"
3146,"Victoria_Tasmania","Urban"
3147,"Victoria_Tasmania","Urban"
3148,"Victoria_Tasmania","Urban"
3149,"Victoria_Tasmania","Urban"
3150,"Victoria_Tasmania","Urban"
3151,"Victoria_Tasmania","Urban"
3152,"Victoria_Tasmania","Urban"
3153,"Victoria_Tasmania","Urban"
3154,"Victoria_Tasmania","Urban"
3155,"Victoria_Tasmania","Urban"
3156,"Victoria_Tasmania","Urban"
3158,"Victoria_Tasmania","Urban"
3159,"Victoria_Tasmania","Urban"
3160,"Victoria_Tasmania","Urban"
3161,"Victoria_Tasmania","Urban"
3162,"Victoria_Tasmania","Urban"
3163,"Victoria_Tasmania","Urban"
3165,"Victoria_Tasmania","Urban"
3166,"Victoria_Tasmania","Urban"
3167,"Victoria_Tasmania","Urban"
3168,"Victoria_Tasmania","Urban"
3169,"Victoria_Tasmania","Urban"
3170,"Victoria_Tasmania","Urban"
3171,"Victoria_Tasmania","Urban"
3172,"Victoria_Tasmania","Urban"
3173,"Victoria_Tasmania","Urban"
3174,"Victoria_Tasmania","Urban"
3175,"Victoria_Tasmania","Urban"
3177,"Victoria_Tasmania","Urban"
3178,"Victoria_Tasmania","Urban"
3179,"Victoria_Tasmania","Urban"
3180,"Victoria_Tasmania","Urban"
3181,"Victoria_Tasmania","Urban"
3182,"Victoria_Tasmania","Urban"
3183,"Victoria_Tasmania","Urban"
3184,"Victoria_Tasmania","Urban"
3185,"Victoria_Tasmania","Urban"
3186,"Victoria_Tasmania","Urban"
3187,"Victoria_Tasmania","Urban"
3188,"Victoria_Tasmania","Urban"
3189,"Victoria_Tasmania","Urban"
3190,"Victoria_Tasmania","Urban"
3191,"Victoria_Tasmania","Urban"
3192,"Victoria_Tasmania","Urban"
3193,"Victoria_Tasmania","Urban"
3194,"Victoria_Tasmania","Urban"
3195,"Victoria_Tasmania","Urban"
3196,"Victoria_Tasmania","Urban"
3197,"Victoria_Tasmania","Urban"
3198,"Victoria_Tasmania","Urban"
3199,"Victoria_Tasmania","Urban"
3200,"Victoria_Tasmania","Urban"
3201,"Victoria_Tasmania","Urban"
3202,"Victoria_Tasmania","Urban"
3204,"Victoria_Tasmania","Urban"
3205,"Victoria_Tasmania","Urban"
3206,"Victoria_Tasmania","Urban"
3207,"Victoria_Tasmania","Urban"
3211,"Victoria_Tasmania","Rural"
3212,"Victoria_Tasmania","Urban"
3213,"Victoria_Tasmania","Urban"
3214,"Victoria_Tasmania","Urban"
3215,"Victoria_Tasmania","Urban"
3216,"Victoria_Tasmania","Urban"
3217,"Victoria_Tasmania","Urban"
3218,"Victoria_Tasmania","Urban"
3219,"Victoria_Tasmania","Urban"
3220,"Victoria_Tasmania","Urban"
3221,"Victoria_Tasmania","Rural"
3222,"Victoria_Tasmania","Rural"
3223,"Victoria_Tasmania","Rural"
3224,"Victoria_Tasmania","Urban"
3225,"Victoria_Tasmania","Rural"
3226,"Victoria_Tasmania","Rural"
3227,"Victoria_Tasmania","Rural"
3228,"Victoria_Tasmania","Rural"
3230,"Victoria_Tasmania","Rural"
3231,"Victoria_Tasmania","Rural"
3232,"Victoria_Tasmania","Rural"
3233,"Victoria_Tasmania","Rural"
3234,"Victoria_Tasmania","Rural"
3235,"Victoria_Tasmania","Rural"
3236,"Victoria_Tasmania","Rural"
3237,"Victoria_Tasmania","Rural"
3238,"Victoria_Tasmania","Rural"
3239,"Victoria_Tasmania","Rural"
3240,"Victoria_Tasmania","Rural"
3241,"Victoria_Tasmania","Rural"
3242,"Victoria_Tasmania","Rural"
3243,"Victoria_Tasmania","Rural"
3249,"Victoria_Tasmania","Rural"
3250,"Victoria_Tasmania","Rural"
3251,"Victoria_Tasmania","Rural"
3254,"Victoria_Tasmania","Rural"
3260,"Victoria_Tasmania","Rural"
3264,"Victoria_Tasmania","Rural"
3265,"Victoria_Tasmania","Rural"
3266,"Victoria_Tasmania","Rural"
3267,"Victoria_Tasmania","Rural"
3268,"Victoria_Tasmania","Rural"
3269,"Victoria_Tasmania","Rural"
3270,"Victoria_Tasmania","Rural"
3271,"Victoria_Tasmania","Rural"
3272,"Victoria_Tasmania","Rural"
3273,"Victoria_Tasmania","Rural"
3274,"Victoria_Tasmania","Rural"
3275,"Victoria_Tasmania","Rural"
3276,"Victoria_Tasmania","Rural"
3277,"Victoria_Tasmania","Rural"
3278,"Victoria_Tasmania","Rural"
3279,"Victoria_Tasmania","Rural"
3280,"Victoria_Tasmania","Rural"
3281,"Victoria_Tasmania","Rural"
3282,"Victoria_Tasmania","Rural"
3283,"Victoria_Tasmania","Rural"
3284,"Victoria_Tasmania","Rural"
3285,"Victoria_Tasmania","Rural"
3286,"Victoria_Tasmania","Rural"
3287,"Victoria_Tasmania","Rural"
3289,"Victoria_Tasmania","Rural"
3292,"Victoria_Tasmania","Rural"
3293,"Victoria_Tasmania","Rural"
3294,"Victoria_Tasmania","Rural"
3300,"Victoria_Tasmania","Rural"
3301,"Victoria_Tasmania","Rural"
3302,"Victoria_Tasmania","Rural"
3303,"Victoria_Tasmania","Rural"
3304,"Victoria_Tasmania","Rural"
3305,"Victoria_Tasmania","Rural"
3309,"Victoria_Tasmania","Rural"
3310,"Victoria_Tasmania","Rural"
3311,"Victoria_Tasmania","Rural"
3312,"Victoria_Tasmania","Rural"
3314,"Victoria_Tasmania","Rural"
3315,"Victoria_Tasmania","Rural"
3317,"Victoria_Tasmania","Rural"
3318,"Victoria_Tasmania","Rural"
3319,"Victoria_Tasmania","Rural"
3321,"Victoria_Tasmania","Rural"
3322,"Victoria_Tasmania","Rural"
3323,"Victoria_Tasmania","Rural"
3324,"Victoria_Tasmania","Rural"
3325,"Victoria_Tasmania","Rural"
3328,"Victoria_Tasmania","Rural"
3329,"Victoria_Tasmania","Rural"
3330,"Victoria_Tasmania","Rural"
3331,"Victoria_Tasmania","Rural"
3332,"Victoria_Tasmania","Rural"
3333,"Victoria_Tasmania","Rural"
3334,"Victoria_Tasmania","Rural"
3335,"Victoria_Tasmania","Urban"
3337,"Victoria_Tasmania","Urban"
3338,"Victoria_Tasmania","Urban"
3340,"Victoria_Tasmania","Urban"
3341,"Victoria_Tasmania","Rural"
3342,"Victoria_Tasmania","Rural"
3345,"Victoria_Tasmania","Rural"
3350,"Victoria_Tasmania","Rural"
3351,"Victoria_Tasmania","Rural"
3352,"Victoria_Tasmania","Rural"
3355,"Victoria_Tasmania","Rural"
3356,"Victoria_Tasmania","Rural"
3357,"Victoria_Tasmania","Rural"
3360,"Victoria_Tasmania","Rural"
3361,"Victoria_Tasmania","Rural"
3363,"Victoria_Tasmania","Rural"
3364,"Victoria_Tasmania","Rural"
3370,"Victoria_Tasmania","Rural"
3371,"Victoria_Tasmania","Rural"
3373,"Victoria_Tasmania","Rural"
3374,"Victoria_Tasmania","Rural"
3375,"Victoria_Tasmania","Rural"
3377,"Victoria_Tasmania","Rural"
3378,"Victoria_Tasmania","Rural"
3379,"Victoria_Tasmania","Rural"
3380,"Victoria_Tasmania","Rural"
3381,"Victoria_Tasmania","Rural"
3384,"Victoria_Tasmania","Rural"
3385,"Victoria_Tasmania","Rural"
3387,"Victoria_Tasmania","Rural"
3388,"Victoria_Tasmania","Rural"
3390,"Victoria_Tasmania","Rural"
3391,"Victoria_Tasmania","Rural"
3392,"Victoria_Tasmania","Rural"
3393,"Victoria_Tasmania","Rural"
3395,"Victoria_Tasmania","Rural"
3396,"Victoria_Tasmania","Rural"
3400,"Victoria_Tasmania","Rural"
3401,"Victoria_Tasmania","Rural"
3407,"Victoria_Tasmania","Rural"
3409,"Victoria_Tasmania","Rural"
3412,"Victoria_Tasmania","Rural"
3413,"Victoria_Tasmania","Rural"
3414,"Victoria_Tasmania","Rural"
3415,"Victoria_Tasmania","Rural"
3418,"Victoria_Tasmania","Rural"
3419,"Victoria_Tasmania","Rural"
3420,"Victoria_Tasmania","Rural"
3423,"Victoria_Tasmania","Rural"
3424,"Victoria_Tasmania","Rural"
3427,"Victoria_Tasmania","Urban"
3428,"Victoria_Tasmania","Urban"
3429,"Victoria_Tasmania","Urban"
3430,"Victoria_Tasmania","Rural"
3431,"Victoria_Tasmania","Rural"
3432,"Victoria_Tasmania","Rural"
3433,"Victoria_Tasmania","Rural"
3434,"Victoria_Tasmania","Rural"
3435,"Victoria_Tasmania","Rural"
3437,"Victoria_Tasmania","Rural"
3438,"Victoria_Tasmania","Rural"
3440,"Victoria_Tasmania","Rural"
3441,"Victoria_Tasmania","Rural"
3442,"Victoria_Tasmania","Rural"
3444,"Victoria_Tasmania","Rural"
3446,"Victoria_Tasmania","Rural"
3447,"Victoria_Tasmania","Rural"
3448,"Victoria_Tasmania","Rural"
3450,"Victoria_Tasmania","Rural"
3451,"Victoria_Tasmania","Rural"
3453,"Victoria_Tasmania","Rural"
3458,"Victoria_Tasmania","Rural"
3460,"Victoria_Tasmania","Rural"
3461,"Victoria_Tasmania","Rural"
3462,"Victoria_Tasmania","Rural"
3463,"Victoria_Tasmania","Rural"
3464,"Victoria_Tasmania","Rural"
3465,"Victoria_Tasmania","Rural"
3467,"Victoria_Tasmania","Rural"
3468,"Victoria_Tasmania","Rural"
3469,"Victoria_Tasmania","Rural"
3472,"Victoria_Tasmania","Rural"
3475,"Victoria_Tasmania","Rural"
3477,"Victoria_Tasmania","Rural"
3478,"Victoria_Tasmania","Rural"
3480,"Victoria_Tasmania","Rural"
3482,"Victoria_Tasmania","Rural"
3483,"Victoria_Tasmania","Rural"
3485,"Victoria_Tasmania","Rural"
3487,"Victoria_Tasmania","Rural"
3488,"Victoria_Tasmania","Rural"
3489,"Victoria_Tasmania","Rural"
3490,"Victoria_Tasmania","Rural"
3491,"Victoria_Tasmania","Rural"
3494,"Victoria_Tasmania","Rural"
3496,"Victoria_Tasmania","Rural"
3498,"Victoria_Tasmania","Rural"
3500,"Victoria_Tasmania","Rural"
3501,"Victoria_Tasmania","Rural"
3505,"Victoria_Tasmania","Rural"
3506,"Victoria_Tasmania","Rural"
3507,"Victoria_Tasmania","Rural"
3509,"Victoria_Tasmania","Rural"
3512,"Victoria_Tasmania","Rural"
3515,"Victoria_Tasmania","Rural"
3516,"Victoria_Tasmania","Rural"
3517,"Victoria_Tasmania","Rural"
3518,"Victoria_Tasmania","Rural"
3520,"Victoria_Tasmania","Rural"
3521,"Victoria_Tasmania","Rural"
3522,"Victoria_Tasmania","Rural"
3523,"Victoria_Tasmania","Rural"
3525,"Victoria_Tasmania","Rural"
3527,"Victoria_Tasmania","Rural"
3529,"Victoria_Tasmania","Rural"
3530,"Victoria_Tasmania","Rural"
3531,"Victoria_Tasmania","Rural"
3533,"Victoria_Tasmania","Rural"
3537,"Victoria_Tasmania","Rural"
