Code_Postal,zone
66600,GP
66610,GP
66620,Couronne_GP
66650,Other
66660,GP
66670,Couronne_GP
66680,GP
66690,Other
66690,GP
66700,GP
66720,Other
66720,Couronne_GP
66730,Other
66740,Other
66750,GP
66760,Other
66800,Other
66820,Other
67000,GP
67110,Other
67112,Couronne_GP
67113,Couronne_GP
67114,GP
67115,GP
67116,GP
67117,Couronne_GP
67118,Couronne_GP
67120,Couronne_GP
67130,Couronne_GP
67130,Couronne_GP
67140,Couronne_GP
67150,Couronne_GP
67160,Other
67170,Couronne_GP
67190,Couronne_GP
67201,GP
67202,GP
67203,GP
67204,GP
67205,GP
67206,GP
67207,GP
67210,Couronne_GP
67220,Other
67230,Couronne_GP
67240,GP
67240,Other
67240,Couronne_GP
67250,Other
67260,Other
67260,Couronne_GP
67270,Couronne_GP
67280,Couronne_GP
67290,Other
67300,GP
67310,Couronne_GP
67320,Other
67320,Couronne_GP
67330,Other
67330,Couronne_GP
67340,Other
67350,Other
67350,Couronne_GP
67360,Other
67370,Couronne_GP
67380,GP
67390,Other
67400,GP
67410,Other
67420,Other
67420,Couronne_GP
67430,Other
67440,Couronne_GP
67450,GP
67460,GP
67470,Other
67480,Other
67490,Other
67490,Couronne_GP
67500,GP
67500,Other
67510,Other
67520,Couronne_GP
67530,Couronne_GP
67540,GP
67550,GP
67550,Couronne_GP
67560,Couronne_GP
67570,Couronne_GP
67580,Other
67590,GP
67590,Other
67600,Other
67600,GP
67610,Couronne_GP
67620,Other
67630,Other
67640,GP
67640,Couronne_GP
67650,Other
67660,Other
67670,Couronne_GP
67680,Couronne_GP
67690,Other
67700,GP
67700,Couronne_GP
67710,Couronne_GP
67720,Couronne_GP
67730,Other
67750,Other
67760,Couronne_GP
67770,Other
67790,GP
67800,GP
67810,Couronne_GP
67820,Other
67840,Couronne_GP
67850,Couronne_GP
67860,Couronne_GP
67870,Couronne_GP
67880,Couronne_GP
67920,Other
67930,Other
67960,Couronne_GP
67970,Other
67980,Couronne_GP
67990,Couronne_GP
68000,GP
68040,GP
68100,GP
68110,GP
68116,Couronne_GP
68118,Other
68120,GP
68121,Other
68125,GP
68127,Couronne_GP
68127,Other
68128,Couronne_GP
68128,GP
68130,Couronne_GP
68130,Other
68140,Other
68150,Other
68150,Couronne_GP
68160,Other
68170,GP
68180,GP
68190,Other
68210,Other
68210,Couronne_GP
68220,Couronne_GP
68220,GP
68230,Couronne_GP
68230,GP
68240,Other
68250,Other
68260,GP
68270,GP
68270,Couronne_GP
68280,Couronne_GP
68290,Couronne_GP
68290,Other
68300,GP
68310,GP
68320,Other
68320,Couronne_GP
68330,GP
68340,Other
68350,GP
68360,Other
68370,Other
68380,Other
68390,Couronne_GP
68390,GP
68400,GP
68420,Couronne_GP
68420,Other
68440,GP
68440,Couronne_GP
68440,Other
68460,GP
68470,Other
68480,Couronne_GP
68480,Other
68490,Couronne_GP
68490,Other
68500,Other
68510,Couronne_GP
68520,Couronne_GP
68530,Other
68540,GP
68550,Other
68560,Couronne_GP
68560,Other
68570,Other
68580,Other
68590,Other
68600,Other
68610,Other
68620,GP
68630,Other
68630,Other
68640,Couronne_GP
68650,Other
68660,Other
68680,Couronne_GP
68690,Other
68700,Other
68700,GP
68720,Couronne_GP
68730,Couronne_GP
68740,Other
68750,Other
68760,Other
68760,GP
68770,Other
68780,Couronne_GP
68780,Other
68790,GP
68800,Other
68800,GP
68820,Other
68830,Other
68840,GP
68850,GP
68870,Couronne_GP
68890,Other
68910,Couronne_GP
68920,GP
68950,GP
68960,Couronne_GP
68970,Other
68980,Other
68990,Couronne_GP
69001,GP
69002,GP
69003,GP
69004,GP
69005,GP
69006,GP
69007,GP
69008,GP
69009,GP
69100,GP
69110,GP
69115,Other
69120,GP
69124,Couronne_GP
69126,GP
69130,GP
69140,GP
69150,GP
69160,GP
69170,Couronne_GP
69170,Other
69190,GP
69200,GP
69210,GP
69210,Couronne_GP
69220,Couronne_GP
69230,GP
69240,Other
69250,GP
69250,Couronne_GP
69260,GP
69270,GP
69280,GP
69290,GP
69290,Couronne_GP
69300,GP
69310,GP
69320,GP
69330,Couronne_GP
69330,GP
69340,GP
69350,GP
69360,GP
69370,GP
69380,GP
69380,Couronne_GP
69390,GP
69400,GP
69410,GP
69420,Couronne_GP
69420,GP
69430,Couronne_GP
69440,Couronne_GP
69440,GP
69450,GP
69460,Couronne_GP
69470,Other
69480,GP
69490,Couronne_GP
69490,Other
69500,GP
69510,GP
69510,Couronne_GP
69520,GP
69530,GP
69540,GP
69550,Other
69550,Couronne_GP
69560,GP
69570,GP
69580,GP
69590,Couronne_GP
69600,GP
69610,Couronne_GP
69610,Other
69620,Couronne_GP
69630,GP
69640,Couronne_GP
69640,GP
69650,Couronne_GP
69660,GP
69670,GP
69680,GP
69690,Couronne_GP
69700,GP
69700,Couronne_GP
69720,Couronne_GP
69730,GP
69740,GP
69760,GP
69770,Couronne_GP
69780,GP
69780,Couronne_GP
69790,Other
69800,GP
69820,Other
69830,Couronne_GP
69840,Couronne_GP
69840,Other
69850,Couronne_GP
69860,Other
69870,Couronne_GP
69890,GP
69910,Couronne_GP
69930,Couronne_GP
69960,GP
69970,GP
70000,Couronne_GP
70000,GP
70100,Other
70100,Couronne_GP
70110,Other
70110,Couronne_GP
70120,Other
70120,Couronne_GP
70130,Other
70130,Couronne_GP
70140,Other
70140,Couronne_GP
70150,Couronne_GP
70160,Other
70160,Couronne_GP
70170,Couronne_GP
70180,Other
70190,Couronne_GP
70190,Other
70200,Other
70200,Couronne_GP
70210,Other
70220,Other
70230,Couronne_GP
70230,Other
70240,Other
70240,Couronne_GP
70250,Other
70270,Other
70280,Other
70290,Couronne_GP
70290,Other
70300,Other
70310,Other
70320,Other
70360,Couronne_GP
70400,Couronne_GP
70400,GP
70400,Other
70440,Other
70500,Other
70500,Couronne_GP
70600,Other
70600,Couronne_GP
70700,Other
70700,Couronne_GP
70800,Other
71000,GP
71100,GP
71100,Couronne_GP
71110,Other
71118,Couronne_GP
71120,Other
71130,Other
71140,Other
71150,Couronne_GP
71150,Other
71160,Other
71170,Other
71190,Other
71200,GP
71210,GP
71210,Other
71220,Other
71230,GP
71230,Couronne_GP
71240,Other
71240,Couronne_GP
71250,Other
71260,Other
71260,Couronne_GP
71270,Other
71270,Couronne_GP
71290,Other
71300,GP
71300,Couronne_GP
71300,Other
71310,Other
71310,Couronne_GP
71320,Other
71330,Other
71330,Couronne_GP
71340,Other
71350,Couronne_GP
71350,Other
71360,Other
71370,Couronne_GP
71380,GP
71380,Couronne_GP
71390,Couronne_GP
71390,Other
71400,Other
71410,GP
71420,Other
71420,Couronne_GP
71430,Other
71440,Other
71440,Couronne_GP
71450,GP
71460,Other
71460,Couronne_GP
71470,Other
71480,Other
71490,Other
71500,Other
71510,Other
71510,Couronne_GP
71520,Other
71530,GP
71530,Couronne_GP
71540,Other
71550,Other
71570,Couronne_GP
71570,Other
71580,Other
71580,Couronne_GP
71590,Couronne_GP
71600,Other
71620,Couronne_GP
71640,Couronne_GP
71670,Couronne_GP
71670,GP
71680,GP
71680,Other
71700,Other
71710,Couronne_GP
71710,GP
71710,Other
71740,Other
71760,Other
71800,Other
71850,GP
71870,GP
71870,Couronne_GP
71880,GP
71960,Couronne_GP
71960,GP
71990,Other
72000,GP
72110,Other
72110,Couronne_GP
72120,Other
72130,Couronne_GP
72130,Other
72140,Other
72150,Other
72150,Couronne_GP
72160,Couronne_GP
72160,Other
72170,Other
72170,Couronne_GP
72190,GP
72190,Couronne_GP
72200,Other
72200,Couronne_GP
72210,Couronne_GP
72220,Couronne_GP
72220,GP
72230,GP
72230,Couronne_GP
72240,Couronne_GP
72240,Other
72250,Couronne_GP
72260,Other
72270,Other
72270,Couronne_GP
72290,Couronne_GP
72300,Other
72300,Couronne_GP
72300,GP
72310,Other
72320,Other
72320,Couronne_GP
72330,Couronne_GP
72340,Other
72350,Other
72350,Couronne_GP
72360,Other
72370,Couronne_GP
72380,Couronne_GP
72390,Other
72400,Couronne_GP
72400,GP
72430,Couronne_GP
72430,Other
72440,Other
72440,Couronne_GP
72450,Couronne_GP
72460,Couronne_GP
72470,Couronne_GP
72500,Other
72510,Other
72510,Couronne_GP
72530,GP
72540,Other
72540,Couronne_GP
72550,Couronne_GP
72560,GP
72600,Couronne_GP
72600,Other
72610,Couronne_GP
72610,GP
72610,Other
72650,GP
72650,Couronne_GP
72700,Couronne_GP
72700,GP
72800,Other
73000,GP
73100,GP
73100,Couronne_GP
73110,Other
73120,Other
73130,Other
73140,Other
73150,Other
73160,GP
73160,Couronne_GP
73170,Other
73170,Couronne_GP
73190,Couronne_GP
73190,GP
73200,Couronne_GP
73200,GP
73200,Other
73210,Other
73220,Other
73230,Couronne_GP
73230,GP
73240,Other
73240,Couronne_GP
73250,Couronne_GP
73250,Other
73260,Other
73270,Other
73290,GP
73300,Other
73310,Other
73310,Couronne_GP
73320,Other
73330,Other
73340,Other
73350,Other
73360,Other
73370,GP
73370,Couronne_GP
73390,Other
73390,Couronne_GP
73400,Other
73410,Couronne_GP
73410,Other
73420,GP
73440,Other
73450,Other
73460,GP
73460,Couronne_GP
73460,Other
73470,Couronne_GP
73480,Other
73490,GP
73500,Other
73520,Other
73530,Other
73540,Couronne_GP
73540,GP
73550,Other
73570,Other
73590,Other
73590,GP
73600,Other
73610,Couronne_GP
73610,Other
73620,Other
73630,Other
73640,Other
73660,Other
73670,Other
73700,Other
73710,Other
73720,Other
73730,Other
73790,GP
73800,Couronne_GP
73800,GP
73800,Other
73870,Other
74000,GP
74100,GP
74110,Other
74120,GP
74130,GP
74130,Couronne_GP
74140,Couronne_GP
74140,GP
74150,Couronne_GP
74150,Other
74160,Couronne_GP
74160,GP
74170,Other
74170,GP
74190,GP
74200,GP
74200,Couronne_GP
74210,GP
74210,Other
74220,Other
74230,Couronne_GP
74230,Other
74240,GP
74250,GP
74250,Couronne_GP
74260,Other
74270,Couronne_GP
74270,Other
74290,Couronne_GP
74300,GP
74300,Couronne_GP
74300,Other
74310,Other
74320,Couronne_GP
74320,GP
74330,GP
74330,Couronne_GP
74340,Other
74350,Couronne_GP
74360,Other
74360,Couronne_GP
74370,Couronne_GP
74370,GP
74380,GP
74390,Other
74400,Other
74410,GP
74410,Couronne_GP
74420,Couronne_GP
74420,GP
74430,Other
74440,Couronne_GP
74440,Other
74450,Other
74460,GP
74470,Other
74470,Couronne_GP
74490,Couronne_GP
74500,Other
74500,Couronne_GP
74500,GP
74520,Couronne_GP
74540,Couronne_GP
74550,Couronne_GP
74560,GP
74560,Couronne_GP
74570,Couronne_GP
74580,Couronne_GP
74600,Couronne_GP
74650,GP
74660,Other
74700,GP
74740,Other
74800,GP
74800,Couronne_GP
74890,Couronne_GP
74910,Other
74920,GP
74930,GP
74930,Couronne_GP
74950,Couronne_GP
74950,GP
74970,GP
75001,GP
75002,GP
75003,GP
75004,GP
75005,GP
75006,GP
75007,GP
75008,GP
75009,GP
75010,GP
75011,GP
75012,GP
75013,GP
75014,GP
75015,GP
75016,GP
75017,GP
75018,GP
75019,GP
75020,GP
76000,GP
76110,Other
76110,Couronne_GP
76111,Other
76111,Couronne_GP
76113,Couronne_GP
76116,Couronne_GP
76117,GP
76119,Couronne_GP
76120,GP
76130,GP
76133,GP
76140,GP
76150,GP
76150,Couronne_GP
76160,Couronne_GP
76160,GP
76170,Couronne_GP
76170,GP
76170,Other
76190,Other
76190,Couronne_GP
76200,GP
76210,Couronne_GP
76210,Other
76220,Other
76220,Couronne_GP
76230,GP
76240,GP
76250,GP
76260,Couronne_GP
76260,GP
76260,Other
76270,Other
76280,Couronne_GP
76280,GP
76290,GP
76290,Couronne_GP
76300,GP
76310,GP
76320,GP
76330,GP
76330,Couronne_GP
76340,Other
76350,GP
76360,Couronne_GP
76370,Couronne_GP
76370,GP
76380,GP
76380,Couronne_GP
76390,Other
76400,Other
76400,Couronne_GP
76410,GP
76430,Couronne_GP
76440,Other
76440,Couronne_GP
76450,Other
76460,Other
76470,GP
76480,Couronne_GP
76490,Other
76490,Couronne_GP
76500,GP
76510,Couronne_GP
76520,Couronne_GP
76520,GP
76530,GP
76530,Couronne_GP
76540,Other
76550,Couronne_GP
76550,GP
76560,Other
76560,Couronne_GP
76570,Couronne_GP
76580,Other
76590,Couronne_GP
76590,Other
76600,GP
76630,Other
76630,Couronne_GP
76640,Other
76650,GP
76660,Other
76660,Couronne_GP
76680,Other
76680,Couronne_GP
76690,Couronne_GP
76700,GP
76700,Couronne_GP
76710,Couronne_GP
76710,GP
76720,Couronne_GP
76730,Other
76730,Couronne_GP
76740,Other
76750,Couronne_GP
76760,Other
76760,Couronne_GP
76770,GP
76770,Couronne_GP
76780,Other
76780,Couronne_GP
76790,Couronne_GP
76790,Other
76800,GP
76810,Other
76840,Couronne_GP
76850,Couronne_GP
76860,Couronne_GP
76870,Other
76880,Couronne_GP
76880,GP
76890,Other
76890,Couronne_GP
76910,Couronne_GP
76920,GP
76930,GP
76940,Other
76940,Couronne_GP
76950,Other
76960,GP
76970,Other
76970,Couronne_GP
76980,Other
77000,GP
77090,GP
77100,Couronne_GP
77111,Couronne_GP
77114,Other
77114,Couronne_GP
77115,Couronne_GP
77118,Couronne_GP
77120,Couronne_GP
77122,Couronne_GP
77123,Couronne_GP
77124,Couronne_GP
77126,Couronne_GP
77127,GP
77130,Couronne_GP
77131,Couronne_GP
77133,Couronne_GP
77134,Couronne_GP
77135,Couronne_GP
77138,Couronne_GP
77139,Couronne_GP
77140,Couronne_GP
77141,Couronne_GP
77144,GP
77145,Couronne_GP
77148,Couronne_GP
77150,GP
77150,Couronne_GP
77151,Couronne_GP
77154,Couronne_GP
77157,Couronne_GP
77160,Other
77160,Couronne_GP
77163,Couronne_GP
77164,GP
77165,Couronne_GP
77166,Couronne_GP
77167,Couronne_GP
77169,Couronne_GP
77170,Couronne_GP
77170,GP
77171,Other
77173,Couronne_GP
77174,Couronne_GP
77176,GP
77177,GP
77178,Couronne_GP
77181,Couronne_GP
77181,GP
77183,GP
77184,GP
77185,GP
77186,GP
77190,Couronne_GP
77190,GP
77200,GP
77210,Couronne_GP
77220,Couronne_GP
77230,Couronne_GP
77240,Couronne_GP
77240,GP
77250,Couronne_GP
77260,Couronne_GP
77270,GP
77280,Couronne_GP
77290,Couronne_GP
77290,GP
77300,Couronne_GP
77310,GP
77320,Other
77320,Couronne_GP
77330,GP
77340,GP
77350,Couronne_GP
77350,GP
77360,GP
77370,Couronne_GP
77380,GP
77390,Couronne_GP
77400,GP
77410,Couronne_GP
77420,GP
77430,Couronne_GP
77440,Couronne_GP
77450,Couronne_GP
77460,Couronne_GP
77470,Couronne_GP
77480,Couronne_GP
77500,GP
77510,Couronne_GP
77515,Couronne_GP
77520,Couronne_GP
77540,Couronne_GP
77550,Couronne_GP
77550,GP
77560,Other
77560,Couronne_GP
77570,Couronne_GP
77580,Couronne_GP
77590,Couronne_GP
77600,GP
77600,Couronne_GP
77610,Couronne_GP
77620,Couronne_GP
77630,Couronne_GP
77640,Couronne_GP
77650,Couronne_GP
77660,Couronne_GP
77670,Couronne_GP
77680,GP
77690,Couronne_GP
77700,Couronne_GP
77700,GP
77710,Couronne_GP
77720,Couronne_GP
77730,Couronne_GP
77750,Couronne_GP
77760,Couronne_GP
77780,Couronne_GP
77810,Couronne_GP
77820,Couronne_GP
77830,Couronne_GP
77840,Couronne_GP
77850,Couronne_GP
77860,Couronne_GP
77870,Couronne_GP
77880,Couronne_GP
77890,Couronne_GP
77910,Couronne_GP
77920,Couronne_GP
77930,Couronne_GP
77940,Couronne_GP
77950,Couronne_GP
77950,GP
77970,Couronne_GP
77990,GP
77990,Couronne_GP
78000,GP
78100,GP
78110,GP
78111,Couronne_GP
78113,Couronne_GP
78114,GP
78117,Couronne_GP
78120,Couronne_GP
78121,Couronne_GP
78124,Couronne_GP
78125,Couronne_GP
78126,Couronne_GP
78130,GP
78140,GP
78150,GP
78160,GP
78170,GP
78180,GP
78190,GP
78200,Couronne_GP
78200,GP
78210,GP
78220,GP
78230,GP
78240,GP
78240,Couronne_GP
78250,GP
78250,Couronne_GP
78260,GP
78270,Couronne_GP
78280,GP
78290,GP
78300,GP
78310,GP
78320,GP
78320,Couronne_GP
78330,GP
78340,GP
78350,GP
78360,GP
78370,GP
78380,GP
78390,GP
78400,GP
78410,Couronne_GP
78410,GP
78420,GP
78430,GP
78440,GP
78440,Couronne_GP
78450,GP
78450,Couronne_GP
78460,Couronne_GP
78460,GP
78470,Couronne_GP
78470,GP
78480,GP
78490,Couronne_GP
78490,GP
78500,GP
78510,GP
78520,Couronne_GP
78520,GP
78530,GP
78540,GP
78550,Couronne_GP
78560,GP
78570,GP
78580,Couronne_GP
78590,Couronne_GP
78600,GP
78610,Couronne_GP
78620,GP
78630,GP
78630,Couronne_GP
78640,GP
78640,Couronne_GP
78650,Couronne_GP
78660,Couronne_GP
78670,GP
78680,Couronne_GP
78690,GP
78690,Couronne_GP
78700,GP
78710,Couronne_GP
78711,GP
78720,Couronne_GP
78730,Couronne_GP
78740,GP
78750,GP
78760,GP
78770,Couronne_GP
78780,GP
78790,Couronne_GP
78800,GP
78810,Couronne_GP
78820,GP
78830,Couronne_GP
78840,Couronne_GP
78850,Couronne_GP
78860,Couronne_GP
78870,Couronne_GP
78890,Couronne_GP
78910,Couronne_GP
78920,Couronne_GP
78930,Couronne_GP
78930,GP
78940,Couronne_GP
78950,Couronne_GP
78955,GP
78960,GP
78970,Couronne_GP
78980,Couronne_GP
78990,GP
79000,GP
79000,Couronne_GP
79100,Other
79110,Other
79120,Other
79130,Other
79140,Other
79150,Other
79160,Other
79160,Couronne_GP
79170,Other
79180,GP
79190,Other
79200,Other
79210,Couronne_GP
79220,Other
79220,Couronne_GP
79230,Couronne_GP
79230,GP
79240,Other
79250,Other
79260,Couronne_GP
79270,Couronne_GP
79290,Other
79300,Other
79310,Other
79310,Couronne_GP
79320,Other
79330,Other
79340,Other
79350,Other
79360,Other
79360,Couronne_GP
79370,Other
79370,Couronne_GP
79380,Other
79390,Other
79400,Other
79400,Couronne_GP
79410,Couronne_GP
79420,Other
79430,Other
79440,Other
79450,Other
79460,Couronne_GP
79500,Other
79510,Couronne_GP
79600,Other
79700,Other
79700,Couronne_GP
79800,Other
80000,GP
80100,GP
80110,Couronne_GP
80110,Other
80115,Couronne_GP
80118,Couronne_GP
80120,Other
80122,Other
80130,Other
80131,Other
80132,Couronne_GP
80132,GP
80132,Other
80134,Couronne_GP
80135,Couronne_GP
80135,Other
80136,GP
80140,Couronne_GP
80140,Other
80150,Couronne_GP
80150,Other
80160,Couronne_GP
80170,Couronne_GP
80170,Other
80190,Other
80200,Other
80210,Other
80220,Other
80220,GP
80230,Other
80240,Other
80240,Couronne_GP
80250,Couronne_GP
80250,Other
80260,Couronne_GP
80270,Couronne_GP
80270,Other
80290,Couronne_GP
80290,Other
80300,Other
80300,Couronne_GP
80310,Couronne_GP
80320,Other
80330,GP
80340,Couronne_GP
80340,Other
80350,GP
80360,Other
80370,Couronne_GP
80370,Other
80390,Other
80400,Other
80410,Other
80420,Couronne_GP
80430,Other
80440,Couronne_GP
80440,GP
80450,GP
80450,Couronne_GP
80460,Other
80460,GP
80470,Couronne_GP
80470,GP
80480,GP
80480,Couronne_GP
80490,Other
80500,Other
80510,Couronne_GP
80510,Other
80520,Other
80540,Couronne_GP
80550,Other
80560,Couronne_GP
80560,Other
80570,Other
80580,Couronne_GP
80600,Couronne_GP
80600,Other
80610,Couronne_GP
80620,Couronne_GP
80620,Other
80630,Couronne_GP
80640,Couronne_GP
80640,Other
80650,Couronne_GP
80670,Couronne_GP
80680,Couronne_GP
80690,Couronne_GP
80690,Other
80700,Other
80710,Couronne_GP
80740,Other
80750,Couronne_GP
80770,GP
80780,Couronne_GP
80800,Couronne_GP
80820,Other
80830,Couronne_GP
80850,Couronne_GP
80860,Other
80870,Couronne_GP
80880,Couronne_GP
80890,Couronne_GP
80910,Other
80960,Other
80970,Other
80980,Other
81000,GP
81090,GP
81090,Couronne_GP
81100,GP
81100,Couronne_GP
81110,Other
81110,Couronne_GP
81120,Couronne_GP
81120,Other
81130,Couronne_GP
81130,Other
81140,Other
81150,GP
81150,Couronne_GP
81160,GP
81170,Other
81190,Other
81200,Other
81210,Couronne_GP
81210,GP
81210,Other
81220,Other
81220,Couronne_GP
81230,Other
81240,Other
81250,Other
81260,Other
81270,Other
81290,Other
81290,Couronne_GP
81290,GP
81300,Other
81310,Other
81320,Other
81330,Other
81340,Other
81350,Couronne_GP
81350,Other
81360,Other
81370,Couronne_GP
81380,GP
81390,Other
81400,Couronne_GP
81400,Other
81430,Couronne_GP
81430,Other
81440,Other
81440,Couronne_GP
81450,Other
81470,Other
81470,Couronne_GP
81490,Other
81490,Couronne_GP
81500,Other
81500,Couronne_GP
81530,Other
81540,Other
81570,Couronne_GP
81580,GP
81600,Couronne_GP
81600,Other
81630,Other
81630,Couronne_GP
81640,Other
81660,Other
81700,Other
81710,GP
81710,Couronne_GP
81800,Couronne_GP
81990,Couronne_GP
81990,GP
82000,GP
82100,Couronne_GP
82100,GP
82100,Other
82110,Other
82120,Other
82130,Couronne_GP
82130,GP
82130,Other
82140,Other
82150,Couronne_GP
82150,Other
82160,Other
82170,Couronne_GP
82190,Other
82200,Other
82200,GP
82210,Other
82220,Other
82220,Couronne_GP
82230,Couronne_GP
82230,GP
82240,Other
82250,Other
82270,Other
82290,GP
82290,Couronne_GP
82300,Other
82330,Other
82340,Other
82350,Couronne_GP
82360,Other
82370,GP
82370,Couronne_GP
82390,Other
82400,Other
82410,GP
82440,Couronne_GP
82500,Other
82600,Other
82600,Couronne_GP
82700,Couronne_GP
82700,Other
82710,GP
82800,Couronne_GP
83000,GP
83110,GP
83111,Couronne_GP
83119,Couronne_GP
83120,Other
83130,GP
83131,Other
83136,Other
83136,Couronne_GP
83140,GP
83143,GP
83149,Couronne_GP
83150,GP
83160,GP
83170,GP
83170,Couronne_GP
83170,Other
83190,GP
83200,GP
83210,GP
83220,GP
83230,Other
83240,Other
83250,Couronne_GP
83260,GP
83270,GP
83300,GP
83300,Couronne_GP
83310,Other
83320,GP
83330,GP
83340,Other
83350,Other
83390,Couronne_GP
83390,GP
83400,GP
83420,Other
83430,GP
83440,Other
83440,Couronne_GP
83460,GP
83460,Other
83470,Couronne_GP
83480,GP
83490,GP
83500,GP
83510,Other
83520,Other
83550,GP
83560,Other
83560,Couronne_GP
83570,Other
83580,Other
83590,Other
83600,Other
83600,Couronne_GP
83600,GP
83610,Other
83630,Other
83640,Couronne_GP
83640,GP
83660,Couronne_GP
83670,Other
83680,Other
83690,Other
83700,GP
83720,GP
83740,GP
83780,GP
83790,Couronne_GP
83820,Other
83830,Couronne_GP
83830,Other
83840,Other
83860,Couronne_GP
83870,Other
83890,Couronne_GP
83910,Couronne_GP
83920,GP
83980,Other
83990,Other
84000,GP
84100,Couronne_GP
84100,GP
84110,Other
84120,Other
84130,GP
84150,GP
84150,Couronne_GP
84160,Other
84170,GP
84190,Couronne_GP
84190,GP
84190,Other
84200,GP
84210,Couronne_GP
84210,GP
84220,Other
84220,GP
84230,Couronne_GP
84240,Other
84250,GP
84260,GP
84270,GP
84290,Other
84300,GP
84310,GP
84320,GP
84330,Couronne_GP
84330,GP
84340,Other
84350,GP
84360,Other
84370,GP
84380,GP
84390,Other
84400,Other
84410,Couronne_GP
84420,Couronne_GP
84430,Other
84440,GP
84450,GP
84460,GP
84470,GP
84480,Other
84490,Other
84500,Other
84510,Couronne_GP
84530,Other
84550,Couronne_GP
84560,Other
84570,Couronne_GP
84580,GP
84600,Other
84660,GP
84700,GP
84740,GP
84750,Other
84760,Other
84800,GP
84810,GP
84820,Other
84830,Couronne_GP
84840,Other
84850,Couronne_GP
84860,GP
84870,GP
85000,Couronne_GP
85000,GP
85100,GP
85110,Other
85120,Other
85130,Other
85140,Other
85140,Couronne_GP
85150,Other
85150,Couronne_GP
85160,Other
85170,Other
85170,Couronne_GP
85190,Other
85190,Couronne_GP
85200,Couronne_GP
85200,GP
85200,Other
85210,Other
85220,Other
85230,Other
85240,Other
85240,Couronne_GP
85250,Other
85260,Other
85270,Other
85280,Couronne_GP
85290,Other
85300,Other
85300,GP
85310,Couronne_GP
85320,Other
85320,Couronne_GP
85330,Other
85340,Couronne_GP
85350,Other
85360,Other
85370,Other
85390,Other
85400,Other
85410,Other
85420,Other
85420,Couronne_GP
85430,Couronne_GP
85440,Other
85450,Other
85450,Couronne_GP
85460,Other
85470,Other
85480,Other
85480,Couronne_GP
85490,Couronne_GP
85500,Couronne_GP
85500,GP
85500,Other
85510,Other
85520,Other
85530,Other
85540,Other
85550,Other
85560,Other
85570,Couronne_GP
85570,Other
85580,Other
85590,Other
85600,Other
85610,Other
85620,Other
85630,Other
85640,Other
85660,Other
85670,Other
85680,Other
85690,Other
85700,Other
85710,Other
85740,Other
85750,Other
85770,Couronne_GP
85770,Other
85800,Other
86000,GP
86100,GP
86100,Couronne_GP
86110,Other
86110,Couronne_GP
86120,Other
86130,Couronne_GP
86130,GP
86140,Couronne_GP
86140,Other
86150,Other
86160,Other
86160,Couronne_GP
86170,Couronne_GP
86180,GP
86190,Couronne_GP
86200,Other
86210,Couronne_GP
86210,Other
86220,Couronne_GP
86230,Couronne_GP
86230,Other
86240,Couronne_GP
86250,Other
86260,Other
86270,Couronne_GP
86270,Other
86280,GP
86290,Other
86300,Other
86300,Couronne_GP
86310,Other
86320,Other
86330,Other
86340,Couronne_GP
86350,Other
86350,Couronne_GP
86360,GP
86360,Couronne_GP
86370,Couronne_GP
86380,Couronne_GP
86390,Other
86400,Other
86410,Other
86410,Couronne_GP
86420,Other
86430,Other
86440,GP
86450,Couronne_GP
86450,Other
86460,Other
86470,Couronne_GP
86480,Couronne_GP
86490,Couronne_GP
86500,Other
86510,Other
86530,Couronne_GP
86530,GP
86540,Couronne_GP
86550,Couronne_GP
86580,GP
86600,Couronne_GP
86700,Other
86700,Couronne_GP
86800,Couronne_GP
87000,GP
87110,Couronne_GP
87120,Other
87130,Other
87130,Couronne_GP
87140,Couronne_GP
87150,Other
87160,Other
87170,GP
87190,Other
87200,Other
87210,Other
87220,GP
87220,Couronne_GP
87230,Other
87230,Couronne_GP
87240,Couronne_GP
87250,Other
87260,Couronne_GP
87270,GP
87270,Couronne_GP
87290,Other
87300,Other
87300,Couronne_GP
87310,Other
87310,Couronne_GP
87320,Other
87330,Other
87340,Couronne_GP
87350,GP
87360,Other
87370,Couronne_GP
87380,Other
87380,Couronne_GP
87400,Other
87400,Couronne_GP
87410,GP
87420,Couronne_GP
87430,Couronne_GP
87440,Other
87460,Other
87470,Other
87480,Couronne_GP
87500,Other
87510,Couronne_GP
87520,Couronne_GP
87520,Other
87570,Couronne_GP
87590,Couronne_GP
87600,Other
87620,Couronne_GP
87640,Couronne_GP
87700,Couronne_GP
87720,Other
87800,Couronne_GP
87890,Other
87920,GP
88000,GP
88000,Couronne_GP
88100,GP
88100,Couronne_GP
88110,Other
88110,Couronne_GP
88120,Other
88130,Other
88130,Couronne_GP
88140,Other
88150,Couronne_GP
88150,GP
88160,Other
88170,Other
88190,GP
88200,GP
88210,Other
88210,Couronne_GP
88220,Couronne_GP
88220,Other
88230,Other
88230,GP
88240,Couronne_GP
88240,Other
88250,Other
88260,Other
88270,Couronne_GP
88270,Other
88290,Other
88300,Other
88300,Couronne_GP
88310,Other
88320,Other
88330,Couronne_GP
88330,Other
88340,Other
88350,Other
88360,Other
88370,Other
88380,Other
88390,Couronne_GP
88390,GP
88400,Other
88410,Other
88420,Other
88430,Other
88440,Couronne_GP
88450,Couronne_GP
88450,Other
88460,Couronne_GP
88460,Other
88470,Other
88470,GP
88470,Couronne_GP
