"","zip","region"
"42818",999078817,"South Central China"
"42819",999078818,"South Central China"
"42820",999078819,"South Central China"
"42821",999078820,"South Central China"
"42822",999078821,"South Central China"
"42823",999078822,"South Central China"
"42824",999078823,"South Central China"
"42825",999078824,"South Central China"
"42826",999078825,"South Central China"
"42827",999078826,"South Central China"
"42828",999078827,"South Central China"
"42829",999078828,"South Central China"
"42830",999078829,"South Central China"
"42831",999078830,"South Central China"
"42832",999078831,"South Central China"
"42833",999078832,"South Central China"
"42834",999078833,"South Central China"
"42835",999078834,"South Central China"
"42836",999078835,"South Central China"
"42837",999078836,"South Central China"
"42838",999078837,"South Central China"
"42839",999078838,"South Central China"
"42840",999078839,"South Central China"
"42841",999078840,"South Central China"
"42842",999078841,"South Central China"
"42843",999078842,"South Central China"
"42844",999078843,"South Central China"
"42845",999078844,"South Central China"
"42846",999078845,"South Central China"
"42847",999078846,"South Central China"
"42848",999078847,"South Central China"
"42849",999078848,"South Central China"
"42850",999078849,"South Central China"
"42851",999078850,"South Central China"
"42852",999078851,"South Central China"
"42853",999078852,"South Central China"
"42854",999078853,"South Central China"
"42855",999078854,"South Central China"
"42856",999078855,"South Central China"
"42857",999078856,"South Central China"
"42858",999078857,"South Central China"
"42859",999078858,"South Central China"
"42860",999078859,"South Central China"
"42861",999078860,"South Central China"
"42862",999078861,"South Central China"
"42863",999078862,"South Central China"
"42864",999078863,"South Central China"
"42865",999078864,"South Central China"
"42866",999078865,"South Central China"
"42867",999078866,"South Central China"
"42868",999078867,"South Central China"
"42869",999078868,"South Central China"
"42870",999078869,"South Central China"
"42871",999078870,"South Central China"
"42872",999078871,"South Central China"
"42873",999078872,"South Central China"
"42874",999078873,"South Central China"
"42875",999078874,"South Central China"
"42876",999078875,"South Central China"
"42877",999078876,"South Central China"
"42878",999078877,"South Central China"
"42879",999078878,"South Central China"
"42880",999078879,"South Central China"
"42881",999078880,"South Central China"
"42882",999078881,"South Central China"
"42883",999078882,"South Central China"
"42884",999078883,"South Central China"
"42885",999078884,"South Central China"
"42886",999078885,"South Central China"
"42887",999078886,"South Central China"
"42888",999078887,"South Central China"
"42889",999078888,"South Central China"
"42890",999078889,"South Central China"
"42891",999078890,"South Central China"
"42892",999078891,"South Central China"
"42893",999078892,"South Central China"
"42894",999078893,"South Central China"
"42895",999078894,"South Central China"
"42896",999078895,"South Central China"
"42897",999078896,"South Central China"
"42898",999078897,"South Central China"
"42899",999078898,"South Central China"
"42900",999078899,"South Central China"
"42901",999078900,"South Central China"
"42902",999078901,"South Central China"
"42903",999078902,"South Central China"
"42904",999078903,"South Central China"
"42905",999078904,"South Central China"
"42906",999078905,"South Central China"
"42907",999078906,"South Central China"
"42908",999078907,"South Central China"
"42909",999078908,"South Central China"
"42910",999078909,"South Central China"
"42911",999078910,"South Central China"
"42912",999078911,"South Central China"
"42913",999078912,"South Central China"
"42914",999078913,"South Central China"
"42915",999078914,"South Central China"
"42916",999078915,"South Central China"
"42917",999078916,"South Central China"
"42918",999078917,"South Central China"
"42919",999078918,"South Central China"
"42920",999078919,"South Central China"
"42921",999078920,"South Central China"
"42922",999078921,"South Central China"
"42923",999078922,"South Central China"
"42924",999078923,"South Central China"
"42925",999078924,"South Central China"
"42926",999078925,"South Central China"
"42927",999078926,"South Central China"
"42928",999078927,"South Central China"
"42929",999078928,"South Central China"
"42930",999078929,"South Central China"
"42931",999078930,"South Central China"
"42932",999078931,"South Central China"
"42933",999078932,"South Central China"
"42934",999078933,"South Central China"
"42935",999078934,"South Central China"
"42936",999078935,"South Central China"
"42937",999078936,"South Central China"
"42938",999078937,"South Central China"
"42939",999078938,"South Central China"
"42940",999078939,"South Central China"
"42941",999078940,"South Central China"
"42942",999078941,"South Central China"
"42943",999078942,"South Central China"
"42944",999078943,"South Central China"
"42945",999078944,"South Central China"
"42946",999078945,"South Central China"
"42947",999078946,"South Central China"
"42948",999078947,"South Central China"
"42949",999078948,"South Central China"
"42950",999078949,"South Central China"
"42951",999078950,"South Central China"
"42952",999078951,"South Central China"
"42953",999078952,"South Central China"
"42954",999078953,"South Central China"
"42955",999078954,"South Central China"
"42956",999078955,"South Central China"
"42957",999078956,"South Central China"
"42958",999078957,"South Central China"
"42959",999078958,"South Central China"
"42960",999078959,"South Central China"
"42961",999078960,"South Central China"
"42962",999078961,"South Central China"
"42963",999078962,"South Central China"
"42964",999078963,"South Central China"
"42965",999078964,"South Central China"
"42966",999078965,"South Central China"
"42967",999078966,"South Central China"
"42968",999078967,"South Central China"
"42969",999078968,"South Central China"
"42970",999078969,"South Central China"
"42971",999078970,"South Central China"
"42972",999078971,"South Central China"
"42973",999078972,"South Central China"
"42974",999078973,"South Central China"
"42975",999078974,"South Central China"
"42976",999078975,"South Central China"
"42977",999078976,"South Central China"
"42978",999078977,"South Central China"
"42979",999078978,"South Central China"
"42980",999078979,"South Central China"
"42981",999078980,"South Central China"
"42982",999078981,"South Central China"
"42983",999078982,"South Central China"
"42984",999078983,"South Central China"
"42985",999078984,"South Central China"
"42986",999078985,"South Central China"
"42987",999078986,"South Central China"
"42988",999078987,"South Central China"
"42989",999078988,"South Central China"
"42990",999078989,"South Central China"
"42991",999078990,"South Central China"
"42992",999078991,"South Central China"
"42993",999078992,"South Central China"
"42994",999078993,"South Central China"
"42995",999078994,"South Central China"
"42996",999078995,"South Central China"
"42997",999078996,"South Central China"
"42998",999078997,"South Central China"
"42999",999078998,"South Central China"
"43000",999078999,"South Central China"
"43001",40000,"West China"
"43002",40001,"West China"
"43003",40002,"West China"
"43004",40003,"West China"
"43005",40004,"West China"
"43006",40005,"West China"
"43007",40006,"West China"
"43008",40007,"West China"
"43009",40008,"West China"
"43010",40009,"West China"
"43011",40010,"West China"
"43012",40011,"West China"
"43013",40012,"West China"
"43014",40013,"West China"
"43015",40014,"West China"
"43016",40015,"West China"
"43017",40016,"West China"
"43018",40017,"West China"
"43019",40018,"West China"
"43020",40019,"West China"
"43021",40020,"West China"
"43022",40021,"West China"
"43023",40022,"West China"
"43024",40023,"West China"
"43025",40024,"West China"
"43026",40025,"West China"
"43027",40026,"West China"
"43028",40027,"West China"
"43029",40028,"West China"
"43030",40029,"West China"
"43031",40030,"West China"
"43032",40031,"West China"
"43033",40032,"West China"
"43034",40033,"West China"
"43035",40034,"West China"
"43036",40035,"West China"
"43037",40036,"West China"
"43038",40037,"West China"
"43039",40038,"West China"
"43040",40039,"West China"
"43041",40040,"West China"
"43042",40041,"West China"
"43043",40042,"West China"
"43044",40043,"West China"
"43045",40044,"West China"
"43046",40045,"West China"
"43047",40046,"West China"
"43048",40047,"West China"
"43049",40048,"West China"
"43050",40049,"West China"
"43051",40050,"West China"
"43052",40051,"West China"
"43053",40052,"West China"
"43054",40053,"West China"
"43055",40054,"West China"
"43056",40055,"West China"
"43057",40056,"West China"
"43058",40057,"West China"
"43059",40058,"West China"
"43060",40059,"West China"
"43061",40060,"West China"
"43062",40061,"West China"
"43063",40062,"West China"
"43064",40063,"West China"
"43065",40064,"West China"
"43066",40065,"West China"
"43067",40066,"West China"
"43068",40067,"West China"
"43069",40068,"West China"
"43070",40069,"West China"
"43071",40070,"West China"
"43072",40071,"West China"
"43073",40072,"West China"
"43074",40073,"West China"
"43075",40074,"West China"
"43076",40075,"West China"
"43077",40076,"West China"
"43078",40077,"West China"
"43079",40078,"West China"
"43080",40079,"West China"
"43081",40080,"West China"
"43082",40081,"West China"
"43083",40082,"West China"
"43084",40083,"West China"
"43085",40084,"West China"
"43086",40085,"West China"
"43087",40086,"West China"
"43088",40087,"West China"
"43089",40088,"West China"
"43090",40089,"West China"
"43091",40090,"West China"
"43092",40091,"West China"
"43093",40092,"West China"
"43094",40093,"West China"
"43095",40094,"West China"
"43096",40095,"West China"
"43097",40096,"West China"
"43098",40097,"West China"
"43099",40098,"West China"
"43100",40099,"West China"
"43101",40100,"West China"
"43102",40101,"West China"
"43103",40102,"West China"
"43104",40103,"West China"
"43105",40104,"West China"
"43106",40105,"West China"
"43107",40106,"West China"
"43108",40107,"West China"
"43109",40108,"West China"
"43110",40109,"West China"
"43111",40110,"West China"
"43112",40111,"West China"
"43113",40112,"West China"
"43114",40113,"West China"
"43115",40114,"West China"
"43116",40115,"West China"
"43117",40116,"West China"
"43118",40117,"West China"
"43119",40118,"West China"
"43120",40119,"West China"
"43121",40120,"West China"
"43122",40121,"West China"
"43123",40122,"West China"
"43124",40123,"West China"
"43125",40124,"West China"
"43126",40125,"West China"
"43127",40126,"West China"
"43128",40127,"West China"
"43129",40128,"West China"
"43130",40129,"West China"
"43131",40130,"West China"
"43132",40131,"West China"
"43133",40132,"West China"
"43134",40133,"West China"
"43135",40134,"West China"
"43136",40135,"West China"
"43137",40136,"West China"
"43138",40137,"West China"
"43139",40138,"West China"
"43140",40139,"West China"
"43141",40140,"West China"
"43142",40141,"West China"
"43143",40142,"West China"
"43144",40143,"West China"
"43145",40144,"West China"
"43146",40145,"West China"
"43147",40146,"West China"
"43148",40147,"West China"
"43149",40148,"West China"
"43150",40149,"West China"
"43151",40150,"West China"
"43152",40151,"West China"
"43153",40152,"West China"
"43154",40153,"West China"
"43155",40154,"West China"
"43156",40155,"West China"
"43157",40156,"West China"
"43158",40157,"West China"
"43159",40158,"West China"
"43160",40159,"West China"
"43161",40160,"West China"
"43162",40161,"West China"
"43163",40162,"West China"
"43164",40163,"West China"
"43165",40164,"West China"
"43166",40165,"West China"
"43167",40166,"West China"
"43168",40167,"West China"
"43169",40168,"West China"
"43170",40169,"West China"
"43171",40170,"West China"
"43172",40171,"West China"
"43173",40172,"West China"
"43174",40173,"West China"
"43175",40174,"West China"
"43176",40175,"West China"
"43177",40176,"West China"
"43178",40177,"West China"
"43179",40178,"West China"
"43180",40179,"West China"
"43181",40180,"West China"
"43182",40181,"West China"
"43183",40182,"West China"
"43184",40183,"West China"
"43185",40184,"West China"
"43186",40185,"West China"
"43187",40186,"West China"
"43188",40187,"West China"
"43189",40188,"West China"
"43190",40189,"West China"
"43191",40190,"West China"
"43192",40191,"West China"
"43193",40192,"West China"
"43194",40193,"West China"
"43195",40194,"West China"
"43196",40195,"West China"
"43197",40196,"West China"
"43198",40197,"West China"
"43199",40198,"West China"
"43200",40199,"West China"
"43201",40200,"West China"
"43202",40201,"West China"
"43203",40202,"West China"
"43204",40203,"West China"
"43205",40204,"West China"
"43206",40205,"West China"
"43207",40206,"West China"
"43208",40207,"West China"
"43209",40208,"West China"
"43210",40209,"West China"
"43211",40210,"West China"
"43212",40211,"West China"
"43213",40212,"West China"
"43214",40213,"West China"
"43215",40214,"West China"
"43216",40215,"West China"
"43217",40216,"West China"
"43218",40217,"West China"
"43219",40218,"West China"
"43220",40219,"West China"
"43221",40220,"West China"
"43222",40221,"West China"
"43223",40222,"West China"
"43224",40223,"West China"
"43225",40224,"West China"
"43226",40225,"West China"
"43227",40226,"West China"
"43228",40227,"West China"
"43229",40228,"West China"
"43230",40229,"West China"
"43231",40230,"West China"
"43232",40231,"West China"
"43233",40232,"West China"
"43234",40233,"West China"
"43235",40234,"West China"
"43236",40235,"West China"
"43237",40236,"West China"
"43238",40237,"West China"
"43239",40238,"West China"
"43240",40239,"West China"
"43241",40240,"West China"
"43242",40241,"West China"
"43243",40242,"West China"
"43244",40243,"West China"
"43245",40244,"West China"
"43246",40245,"West China"
"43247",40246,"West China"
"43248",40247,"West China"
"43249",40248,"West China"
"43250",40249,"West China"
"43251",40250,"West China"
"43252",40251,"West China"
"43253",40252,"West China"
"43254",40253,"West China"
"43255",40254,"West China"
"43256",40255,"West China"
"43257",40256,"West China"
"43258",40257,"West China"
"43259",40258,"West China"
"43260",40259,"West China"
"43261",40260,"West China"
"43262",40261,"West China"
"43263",40262,"West China"
"43264",40263,"West China"
"43265",40264,"West China"
"43266",40265,"West China"
"43267",40266,"West China"
"43268",40267,"West China"
"43269",40268,"West China"
"43270",40269,"West China"
"43271",40270,"West China"
"43272",40271,"West China"
"43273",40272,"West China"
"43274",40273,"West China"
"43275",40274,"West China"
"43276",40275,"West China"
"43277",40276,"West China"
"43278",40277,"West China"
"43279",40278,"West China"
"43280",40279,"West China"
"43281",40280,"West China"
"43282",40281,"West China"
"43283",40282,"West China"
"43284",40283,"West China"
"43285",40284,"West China"
"43286",40285,"West China"
"43287",40286,"West China"
"43288",40287,"West China"
"43289",40288,"West China"
"43290",40289,"West China"
"43291",40290,"West China"
"43292",40291,"West China"
"43293",40292,"West China"
"43294",40293,"West China"
"43295",40294,"West China"
"43296",40295,"West China"
"43297",40296,"West China"
"43298",40297,"West China"
"43299",40298,"West China"
"43300",40299,"West China"
"43301",40300,"West China"
"43302",40301,"West China"
"43303",40302,"West China"
"43304",40303,"West China"
"43305",40304,"West China"
"43306",40305,"West China"
"43307",40306,"West China"
"43308",40307,"West China"
"43309",40308,"West China"
"43310",40309,"West China"
"43311",40310,"West China"
"43312",40311,"West China"
"43313",40312,"West China"
"43314",40313,"West China"
"43315",40314,"West China"
"43316",40315,"West China"
"43317",40316,"West China"
"43318",40317,"West China"
"43319",40318,"West China"
"43320",40319,"West China"
"43321",40320,"West China"
"43322",40321,"West China"
"43323",40322,"West China"
"43324",40323,"West China"
"43325",40324,"West China"
"43326",40325,"West China"
"43327",40326,"West China"
"43328",40327,"West China"
"43329",40328,"West China"
"43330",40329,"West China"
"43331",40330,"West China"
"43332",40331,"West China"
"43333",40332,"West China"
"43334",40333,"West China"
"43335",40334,"West China"
"43336",40335,"West China"
"43337",40336,"West China"
"43338",40337,"West China"
"43339",40338,"West China"
"43340",40339,"West China"
"43341",40340,"West China"
"43342",40341,"West China"
"43343",40342,"West China"
"43344",40343,"West China"
"43345",40344,"West China"
"43346",40345,"West China"
"43347",40346,"West China"
"43348",40347,"West China"
"43349",40348,"West China"
"43350",40349,"West China"
"43351",40350,"West China"
"43352",40351,"West China"
"43353",40352,"West China"
"43354",40353,"West China"
"43355",40354,"West China"
"43356",40355,"West China"
"43357",40356,"West China"
"43358",40357,"West China"
"43359",40358,"West China"
"43360",40359,"West China"
"43361",40360,"West China"
"43362",40361,"West China"
"43363",40362,"West China"
"43364",40363,"West China"
"43365",40364,"West China"
"43366",40365,"West China"
"43367",40366,"West China"
"43368",40367,"West China"
"43369",40368,"West China"
"43370",40369,"West China"
"43371",40370,"West China"
"43372",40371,"West China"
"43373",40372,"West China"
"43374",40373,"West China"
"43375",40374,"West China"
"43376",40375,"West China"
"43377",40376,"West China"
"43378",40377,"West China"
"43379",40378,"West China"
"43380",40379,"West China"
"43381",40380,"West China"
"43382",40381,"West China"
"43383",40382,"West China"
"43384",40383,"West China"
"43385",40384,"West China"
"43386",40385,"West China"
"43387",40386,"West China"
"43388",40387,"West China"
"43389",40388,"West China"
"43390",40389,"West China"
"43391",40390,"West China"
"43392",40391,"West China"
"43393",40392,"West China"
"43394",40393,"West China"
"43395",40394,"West China"
"43396",40395,"West China"
"43397",40396,"West China"
"43398",40397,"West China"
"43399",40398,"West China"
"43400",40399,"West China"
"43401",40400,"West China"
"43402",40401,"West China"
"43403",40402,"West China"
"43404",40403,"West China"
"43405",40404,"West China"
"43406",40405,"West China"
"43407",40406,"West China"
"43408",40407,"West China"
"43409",40408,"West China"
"43410",40409,"West China"
"43411",40410,"West China"
"43412",40411,"West China"
"43413",40412,"West China"
"43414",40413,"West China"
"43415",40414,"West China"
"43416",40415,"West China"
"43417",40416,"West China"
"43418",40417,"West China"
"43419",40418,"West China"
"43420",40419,"West China"
"43421",40420,"West China"
"43422",40421,"West China"
"43423",40422,"West China"
"43424",40423,"West China"
"43425",40424,"West China"
"43426",40425,"West China"
"43427",40426,"West China"
"43428",40427,"West China"
"43429",40428,"West China"
"43430",40429,"West China"
"43431",40430,"West China"
"43432",40431,"West China"
"43433",40432,"West China"
"43434",40433,"West China"
"43435",40434,"West China"
"43436",40435,"West China"
"43437",40436,"West China"
"43438",40437,"West China"
"43439",40438,"West China"
"43440",40439,"West China"
"43441",40440,"West China"
"43442",40441,"West China"
"43443",40442,"West China"
"43444",40443,"West China"
"43445",40444,"West China"
"43446",40445,"West China"
"43447",40446,"West China"
"43448",40447,"West China"
"43449",40448,"West China"
"43450",40449,"West China"
"43451",40450,"West China"
"43452",40451,"West China"
"43453",40452,"West China"
"43454",40453,"West China"
"43455",40454,"West China"
"43456",40455,"West China"
"43457",40456,"West China"
"43458",40457,"West China"
"43459",40458,"West China"
"43460",40459,"West China"
"43461",40460,"West China"
"43462",40461,"West China"
"43463",40462,"West China"
"43464",40463,"West China"
"43465",40464,"West China"
"43466",40465,"West China"
"43467",40466,"West China"
"43468",40467,"West China"
"43469",40468,"West China"
"43470",40469,"West China"
"43471",40470,"West China"
"43472",40471,"West China"
"43473",40472,"West China"
"43474",40473,"West China"
"43475",40474,"West China"
"43476",40475,"West China"
"43477",40476,"West China"
"43478",40477,"West China"
"43479",40478,"West China"
"43480",40479,"West China"
"43481",40480,"West China"
"43482",40481,"West China"
"43483",40482,"West China"
"43484",40483,"West China"
"43485",40484,"West China"
"43486",40485,"West China"
"43487",40486,"West China"
"43488",40487,"West China"
"43489",40488,"West China"
"43490",40489,"West China"
"43491",40490,"West China"
"43492",40491,"West China"
"43493",40492,"West China"
"43494",40493,"West China"
"43495",40494,"West China"
"43496",40495,"West China"
"43497",40496,"West China"
"43498",40497,"West China"
"43499",40498,"West China"
"43500",40499,"West China"
"43501",40500,"West China"
"43502",40501,"West China"
"43503",40502,"West China"
"43504",40503,"West China"
"43505",40504,"West China"
"43506",40505,"West China"
"43507",40506,"West China"
"43508",40507,"West China"
"43509",40508,"West China"
"43510",40509,"West China"
"43511",40510,"West China"
"43512",40511,"West China"
"43513",40512,"West China"
"43514",40513,"West China"
"43515",40514,"West China"
"43516",40515,"West China"
"43517",40516,"West China"
"43518",40517,"West China"
"43519",40518,"West China"
"43520",40519,"West China"
"43521",40520,"West China"
"43522",40521,"West China"
"43523",40522,"West China"
"43524",40523,"West China"
"43525",40524,"West China"
"43526",40525,"West China"
"43527",40526,"West China"
"43528",40527,"West China"
"43529",40528,"West China"
"43530",40529,"West China"
"43531",40530,"West China"
"43532",40531,"West China"
"43533",40532,"West China"
"43534",40533,"West China"
"43535",40534,"West China"
"43536",40535,"West China"
"43537",40536,"West China"
"43538",40537,"West China"
"43539",40538,"West China"
"43540",40539,"West China"
"43541",40540,"West China"
"43542",40541,"West China"
"43543",40542,"West China"
"43544",40543,"West China"
"43545",40544,"West China"
"43546",40545,"West China"
"43547",40546,"West China"
"43548",40547,"West China"
"43549",40548,"West China"
"43550",40549,"West China"
"43551",40550,"West China"
"43552",40551,"West China"
"43553",40552,"West China"
"43554",40553,"West China"
"43555",40554,"West China"
"43556",40555,"West China"
"43557",40556,"West China"
"43558",40557,"West China"
"43559",40558,"West China"
"43560",40559,"West China"
"43561",40560,"West China"
"43562",40561,"West China"
"43563",40562,"West China"
"43564",40563,"West China"
"43565",40564,"West China"
"43566",40565,"West China"
"43567",40566,"West China"
"43568",40567,"West China"
"43569",40568,"West China"
"43570",40569,"West China"
"43571",40570,"West China"
"43572",40571,"West China"
"43573",40572,"West China"
"43574",40573,"West China"
"43575",40574,"West China"
"43576",40575,"West China"
"43577",40576,"West China"
"43578",40577,"West China"
"43579",40578,"West China"
"43580",40579,"West China"
"43581",40580,"West China"
"43582",40581,"West China"
"43583",40582,"West China"
"43584",40583,"West China"
"43585",40584,"West China"
"43586",40585,"West China"
"43587",40586,"West China"
"43588",40587,"West China"
"43589",40588,"West China"
"43590",40589,"West China"
"43591",40590,"West China"
"43592",40591,"West China"
"43593",40592,"West China"
"43594",40593,"West China"
"43595",40594,"West China"
"43596",40595,"West China"
"43597",40596,"West China"
"43598",40597,"West China"
"43599",40598,"West China"
"43600",40599,"West China"
"43601",40600,"West China"
"43602",40601,"West China"
"43603",40602,"West China"
"43604",40603,"West China"
"43605",40604,"West China"
"43606",40605,"West China"
"43607",40606,"West China"
"43608",40607,"West China"
"43609",40608,"West China"
"43610",40609,"West China"
"43611",40610,"West China"
"43612",40611,"West China"
"43613",40612,"West China"
"43614",40613,"West China"
"43615",40614,"West China"
"43616",40615,"West China"
"43617",40616,"West China"
"43618",40617,"West China"
"43619",40618,"West China"
"43620",40619,"West China"
"43621",40620,"West China"
"43622",40621,"West China"
"43623",40622,"West China"
"43624",40623,"West China"
"43625",40624,"West China"
"43626",40625,"West China"
"43627",40626,"West China"
"43628",40627,"West China"
"43629",40628,"West China"
"43630",40629,"West China"
"43631",40630,"West China"
"43632",40631,"West China"
"43633",40632,"West China"
"43634",40633,"West China"
"43635",40634,"West China"
"43636",40635,"West China"
"43637",40636,"West China"
"43638",40637,"West China"
"43639",40638,"West China"
"43640",40639,"West China"
"43641",40640,"West China"
"43642",40641,"West China"
"43643",40642,"West China"
"43644",40643,"West China"
"43645",40644,"West China"
"43646",40645,"West China"
"43647",40646,"West China"
"43648",40647,"West China"
"43649",40648,"West China"
"43650",40649,"West China"
"43651",40650,"West China"
"43652",40651,"West China"
"43653",40652,"West China"
"43654",40653,"West China"
"43655",40654,"West China"
"43656",40655,"West China"
"43657",40656,"West China"
"43658",40657,"West China"
"43659",40658,"West China"
"43660",40659,"West China"
"43661",40660,"West China"
"43662",40661,"West China"
"43663",40662,"West China"
"43664",40663,"West China"
"43665",40664,"West China"
"43666",40665,"West China"
"43667",40666,"West China"
"43668",40667,"West China"
"43669",40668,"West China"
"43670",40669,"West China"
"43671",40670,"West China"
"43672",40671,"West China"
"43673",40672,"West China"
"43674",40673,"West China"
"43675",40674,"West China"
"43676",40675,"West China"
"43677",40676,"West China"
"43678",40677,"West China"
"43679",40678,"West China"
"43680",40679,"West China"
"43681",40680,"West China"
"43682",40681,"West China"
"43683",40682,"West China"
"43684",40683,"West China"
"43685",40684,"West China"
"43686",40685,"West China"
"43687",40686,"West China"
"43688",40687,"West China"
"43689",40688,"West China"
"43690",40689,"West China"
"43691",40690,"West China"
"43692",40691,"West China"
"43693",40692,"West China"
"43694",40693,"West China"
"43695",40694,"West China"
"43696",40695,"West China"
"43697",40696,"West China"
"43698",40697,"West China"
"43699",40698,"West China"
"43700",40699,"West China"
"43701",40700,"West China"
"43702",40701,"West China"
"43703",40702,"West China"
"43704",40703,"West China"
"43705",40704,"West China"
"43706",40705,"West China"
"43707",40706,"West China"
"43708",40707,"West China"
"43709",40708,"West China"
"43710",40709,"West China"
"43711",40710,"West China"
"43712",40711,"West China"
"43713",40712,"West China"
"43714",40713,"West China"
"43715",40714,"West China"
"43716",40715,"West China"
"43717",40716,"West China"
"43718",40717,"West China"
"43719",40718,"West China"
"43720",40719,"West China"
"43721",40720,"West China"
"43722",40721,"West China"
"43723",40722,"West China"
"43724",40723,"West China"
"43725",40724,"West China"
"43726",40725,"West China"
"43727",40726,"West China"
"43728",40727,"West China"
"43729",40728,"West China"
"43730",40729,"West China"
"43731",40730,"West China"
"43732",40731,"West China"
"43733",40732,"West China"
"43734",40733,"West China"
"43735",40734,"West China"
"43736",40735,"West China"
"43737",40736,"West China"
"43738",40737,"West China"
"43739",40738,"West China"
"43740",40739,"West China"
"43741",40740,"West China"
"43742",40741,"West China"
"43743",40742,"West China"
"43744",40743,"West China"
"43745",40744,"West China"
"43746",40745,"West China"
"43747",40746,"West China"
"43748",40747,"West China"
"43749",40748,"West China"
"43750",40749,"West China"
"43751",40750,"West China"
"43752",40751,"West China"
"43753",40752,"West China"
"43754",40753,"West China"
"43755",40754,"West China"
"43756",40755,"West China"
"43757",40756,"West China"
"43758",40757,"West China"
"43759",40758,"West China"
"43760",40759,"West China"
"43761",40760,"West China"
"43762",40761,"West China"
"43763",40762,"West China"
"43764",40763,"West China"
"43765",40764,"West China"
"43766",40765,"West China"
"43767",40766,"West China"
"43768",40767,"West China"
"43769",40768,"West China"
"43770",40769,"West China"
"43771",40770,"West China"
"43772",40771,"West China"
"43773",40772,"West China"
"43774",40773,"West China"
"43775",40774,"West China"
"43776",40775,"West China"
"43777",40776,"West China"
"43778",40777,"West China"
"43779",40778,"West China"
"43780",40779,"West China"
"43781",40780,"West China"
"43782",40781,"West China"
"43783",40782,"West China"
"43784",40783,"West China"
"43785",40784,"West China"
"43786",40785,"West China"
"43787",40786,"West China"
"43788",40787,"West China"
"43789",40788,"West China"
"43790",40789,"West China"
"43791",40790,"West China"
"43792",40791,"West China"
"43793",40792,"West China"
"43794",40793,"West China"
"43795",40794,"West China"
"43796",40795,"West China"
"43797",40796,"West China"
"43798",40797,"West China"
"43799",40798,"West China"
"43800",40799,"West China"
"43801",40800,"West China"
"43802",40801,"West China"
"43803",40802,"West China"
"43804",40803,"West China"
"43805",40804,"West China"
"43806",40805,"West China"
"43807",40806,"West China"
"43808",40807,"West China"
"43809",40808,"West China"
"43810",40809,"West China"
"43811",40810,"West China"
"43812",40811,"West China"
"43813",40812,"West China"
"43814",40813,"West China"
"43815",40814,"West China"
"43816",40815,"West China"
"43817",40816,"West China"
"43818",40817,"West China"
"43819",40818,"West China"
"43820",40819,"West China"
"43821",40820,"West China"
"43822",40821,"West China"
"43823",40822,"West China"
"43824",40823,"West China"
"43825",40824,"West China"
"43826",40825,"West China"
"43827",40826,"West China"
"43828",40827,"West China"
"43829",40828,"West China"
"43830",40829,"West China"
"43831",40830,"West China"
"43832",40831,"West China"
"43833",40832,"West China"
"43834",40833,"West China"
"43835",40834,"West China"
"43836",40835,"West China"
"43837",40836,"West China"
"43838",40837,"West China"
"43839",40838,"West China"
"43840",40839,"West China"
"43841",40840,"West China"
"43842",40841,"West China"
"43843",40842,"West China"
"43844",40843,"West China"
"43845",40844,"West China"
"43846",40845,"West China"
"43847",40846,"West China"
"43848",40847,"West China"
"43849",40848,"West China"
"43850",40849,"West China"
"43851",40850,"West China"
"43852",40851,"West China"
"43853",40852,"West China"
"43854",40853,"West China"
"43855",40854,"West China"
"43856",40855,"West China"
"43857",40856,"West China"
"43858",40857,"West China"
"43859",40858,"West China"
"43860",40859,"West China"
"43861",40860,"West China"
"43862",40861,"West China"
"43863",40862,"West China"
"43864",40863,"West China"
"43865",40864,"West China"
"43866",40865,"West China"
"43867",40866,"West China"
"43868",40867,"West China"
"43869",40868,"West China"
"43870",40869,"West China"
"43871",40870,"West China"
"43872",40871,"West China"
"43873",40872,"West China"
"43874",40873,"West China"
"43875",40874,"West China"
"43876",40875,"West China"
"43877",40876,"West China"
"43878",40877,"West China"
"43879",40878,"West China"
"43880",40879,"West China"
"43881",40880,"West China"
"43882",40881,"West China"
"43883",40882,"West China"
"43884",40883,"West China"
"43885",40884,"West China"
"43886",40885,"West China"
"43887",40886,"West China"
"43888",40887,"West China"
"43889",40888,"West China"
"43890",40889,"West China"
"43891",40890,"West China"
"43892",40891,"West China"
"43893",40892,"West China"
"43894",40893,"West China"
"43895",40894,"West China"
"43896",40895,"West China"
"43897",40896,"West China"
"43898",40897,"West China"
"43899",40898,"West China"
"43900",40899,"West China"
"43901",40900,"West China"
"43902",40901,"West China"
"43903",40902,"West China"
"43904",40903,"West China"
"43905",40904,"West China"
"43906",40905,"West China"
"43907",40906,"West China"
"43908",40907,"West China"
"43909",40908,"West China"
"43910",40909,"West China"
"43911",40910,"West China"
"43912",40911,"West China"
"43913",40912,"West China"
"43914",40913,"West China"
"43915",40914,"West China"
"43916",40915,"West China"
"43917",40916,"West China"
"43918",40917,"West China"
"43919",40918,"West China"
"43920",40919,"West China"
"43921",40920,"West China"
"43922",40921,"West China"
"43923",40922,"West China"
"43924",40923,"West China"
"43925",40924,"West China"
"43926",40925,"West China"
"43927",40926,"West China"
"43928",40927,"West China"
"43929",40928,"West China"
"43930",40929,"West China"
"43931",40930,"West China"
"43932",40931,"West China"
"43933",40932,"West China"
"43934",40933,"West China"
"43935",40934,"West China"
"43936",40935,"West China"
"43937",40936,"West China"
