"zipcode","urbanity","region"
92500,1,"idf"
78390,1,"idf"
62119,1,"nord"
60170,3,"nord"
15000,2,"sud-est"
74300,3,"sud-est"
34310,3,"sud-est"
17113,3,"sud-ouest"
80690,3,"nord"
95000,1,"idf"
62720,3,"nord"
80090,1,"nord"
97318,3,"outre-mer"
33400,1,"sud-ouest"
54720,2,"est"
34650,3,"sud-est"
45220,3,"reste"
59840,1,"nord"
39160,3,"est"
71500,2,"reste"
40000,2,"sud-ouest"
57960,3,"est"
58240,3,"reste"
39500,2,"est"
32730,3,"sud-ouest"
32140,3,"sud-ouest"
32810,3,"sud-ouest"
77135,3,"idf"
20250,2,"reste"
16140,3,"sud-ouest"
62700,2,"nord"
11580,3,"sud-est"
1120,3,"sud-est"
53800,3,"reste"
7330,3,"sud-est"
50460,3,"reste"
50100,1,"reste"
63730,2,"sud-est"
61560,3,"reste"
85750,3,"reste"
85250,3,"reste"
85620,3,"reste"
95740,1,"idf"
3450,3,"sud-est"
89160,3,"reste"
69800,1,"sud-est"
14130,3,"reste"
44880,1,"reste"
90500,2,"est"
95540,1,"idf"
10220,3,"est"
33220,3,"sud-ouest"
59640,1,"nord"
18110,3,"reste"
31650,2,"sud-ouest"
63360,3,"sud-est"
1240,3,"sud-ouest"
27360,3,"reste"
51490,3,"est"
76780,3,"reste"
59142,3,"nord"
63250,3,"sud-est"
77300,2,"idf"
13480,1,"sud-est"
29350,3,"reste"
59224,2,"nord"
84450,1,"sud-est"
81570,3,"sud-ouest"
78500,1,"idf"
97350,3,"outre-mer"
57250,2,"est"
2790,3,"reste"
47550,2,"sud-ouest"
89440,3,"reste"
71510,3,"reste"
66140,1,"sud-est"
78860,2,"idf"
6750,3,"est"
7600,3,"reste"
85470,3,"reste"
38390,3,"sud-est"
93110,1,"idf"
12100,3,"sud-ouest"
21580,3,"est"
78870,1,"idf"
93240,1,"idf"
80390,3,"nord"
13003,1,"sud-est"
22390,3,"reste"
27180,1,"reste"
39300,2,"est"
54290,3,"est"
36220,3,"reste"
1480,2,"reste"
13720,1,"sud-est"
57230,3,"est"
59440,3,"nord"
16150,3,"sud-ouest"
21420,3,"est"
97640,3,"outre-mer"
69630,2,"sud-est"
69260,1,"sud-est"
17123,3,"sud-ouest"
16620,3,"sud-ouest"
94290,1,"idf"
83870,3,"sud-est"
59227,3,"nord"
34700,3,"sud-est"
36350,3,"reste"
41600,3,"reste"
41360,3,"reste"
66550,3,"sud-est"
88150,2,"est"
48140,3,"sud-ouest"
59990,1,"nord"
15230,3,"sud-est"
37380,3,"reste"
57380,3,"est"
57700,2,"est"
57935,3,"est"
70120,3,"est"
43360,3,"sud-est"
43400,3,"sud-est"
47270,3,"sud-ouest"
13560,3,"sud-est"
16250,3,"sud-ouest"
16510,3,"sud-ouest"
12110,3,"sud-ouest"
69450,1,"sud-est"
56440,1,"reste"
53440,3,"reste"
7520,3,"idf"
60117,3,"nord"
90140,3,"est"
14910,2,"reste"
60930,3,"nord"
19250,3,"sud-ouest"
27520,3,"reste"
60570,3,"nord"
63830,1,"sud-est"
63640,3,"sud-est"
27100,2,"reste"
35740,1,"reste"
85220,3,"reste"
85280,3,"reste"
34880,1,"sud-est"
64140,1,"sud-ouest"
84750,3,"sud-est"
73340,3,"sud-est"
20287,3,"reste"
30240,2,"sud-est"
77139,3,"idf"
52370,3,"est"
80460,2,"nord"
77515,2,"idf"
89210,3,"reste"
97280,3,"outre-mer"
97313,3,"outre-mer"
14640,2,"reste"
67760,2,"est"
2420,3,"sud-ouest"
74800,2,"sud-est"
27000,1,"reste"
44380,1,"reste"
54330,3,"est"
20260,2,"reste"
77123,3,"idf"
66820,3,"sud-est"
84110,3,"sud-est"
67880,3,"est"
17300,3,"sud-ouest"
95720,3,"idf"
38380,3,"sud-est"
54640,3,"est"
80270,3,"nord"
18700,3,"reste"
77145,3,"idf"
59000,1,"nord"
16430,3,"sud-ouest"
59740,3,"nord"
77810,2,"idf"
83430,1,"sud-est"
31320,3,"sud-ouest"
52230,3,"est"
55100,3,"est"
54118,3,"est"
45370,3,"reste"
60110,2,"nord"
4220,3,"sud-est"
64700,3,"sud-ouest"
70160,3,"est"
16700,3,"sud-ouest"
54390,2,"est"
87280,1,"sud-ouest"
13610,1,"sud-est"
33210,2,"sud-ouest"
79190,3,"sud-ouest"
17780,3,"sud-ouest"
73250,3,"sud-est"
88450,3,"est"
13950,1,"sud-est"
17750,3,"sud-ouest"
20121,3,"reste"
25130,3,"est"
63420,3,"sud-est"
30110,3,"sud-est"
43170,3,"sud-est"
76100,1,"reste"
71330,3,"reste"
80710,3,"nord"
22000,1,"reste"
13620,1,"sud-est"
97312,3,"outre-mer"
69320,1,"sud-est"
73730,3,"sud-est"
73100,3,"sud-est"
91560,1,"idf"
6440,3,"sud-ouest"
15350,3,"sud-est"
59274,1,"nord"
73710,3,"sud-est"
97424,3,"outre-mer"
20141,3,"reste"
80200,3,"nord"
78970,2,"idf"
79300,3,"sud-ouest"
86100,2,"sud-ouest"
86300,3,"sud-ouest"
94460,1,"idf"
78670,1,"idf"
83860,3,"sud-est"
45560,1,"reste"
66470,1,"sud-est"
66800,3,"sud-est"
68520,3,"est"
95800,1,"idf"
18210,3,"reste"
31340,3,"sud-ouest"
48130,3,"sud-ouest"
59600,3,"nord"
4170,3,"reste"
57980,3,"est"
44540,3,"reste"
44350,2,"reste"
44360,3,"reste"
21150,3,"est"
32550,3,"sud-ouest"
6950,1,"sud-est"
77590,2,"idf"
64560,3,"sud-ouest"
62300,1,"nord"
16380,3,"sud-ouest"
3140,3,"sud-ouest"
59132,3,"nord"
42370,3,"sud-est"
61600,3,"reste"
72380,3,"reste"
19800,3,"sud-ouest"
22510,3,"reste"
27370,3,"reste"
63970,3,"sud-est"
49490,3,"reste"
85480,3,"reste"
94380,1,"idf"
62960,3,"nord"
76430,3,"reste"
20124,3,"reste"
33141,3,"sud-ouest"
27540,3,"reste"
56430,3,"reste"
58420,3,"reste"
58440,3,"reste"
17000,1,"sud-ouest"
31530,3,"sud-ouest"
33990,3,"sud-ouest"
30480,3,"sud-est"
73110,3,"sud-est"
67920,3,"est"
43110,2,"sud-est"
65670,3,"sud-ouest"
57350,2,"est"
67960,1,"est"
65410,3,"sud-ouest"
17138,1,"sud-ouest"
27870,3,"reste"
59141,3,"nord"
67810,1,"est"
93150,1,"idf"
54116,3,"est"
88410,3,"est"
97419,3,"outre-mer"
71710,3,"reste"
80370,3,"nord"
53250,3,"reste"
67117,3,"est"
74890,3,"sud-est"
80860,3,"nord"
4300,3,"sud-est"
2600,2,"sud-est"
63390,3,"sud-est"
27500,2,"reste"
57880,3,"est"
53110,3,"reste"
78550,3,"idf"
35490,3,"reste"
25140,3,"est"
49124,1,"reste"
25580,3,"est"
77470,1,"idf"
35700,1,"reste"
31210,3,"sud-ouest"
74390,3,"sud-est"
2110,2,"est"
2150,3,"est"
30129,1,"sud-est"
20122,3,"reste"
97411,3,"outre-mer"
80500,3,"nord"
79430,3,"sud-ouest"
93700,1,"idf"
94240,1,"idf"
77720,3,"idf"
84560,3,"sud-est"
83140,1,"sud-est"
31100,1,"sud-ouest"
68490,3,"est"
88100,3,"est"
45250,3,"reste"
54000,1,"est"
54100,1,"est"
59910,1,"nord"
81430,3,"sud-ouest"
57600,2,"est"
57970,3,"est"
74550,3,"sud-est"
63300,2,"sud-est"
44420,3,"reste"
5460,3,"est"
77138,3,"idf"
13112,1,"sud-est"
62530,1,"nord"
13980,3,"sud-est"
62230,1,"nord"
11370,3,"sud-est"
3700,3,"reste"
42155,3,"sud-est"
1540,3,"sud-est"
1310,3,"sud-est"
70240,3,"est"
72470,3,"reste"
19110,3,"sud-ouest"
60600,3,"nord"
42740,1,"sud-est"
85300,2,"reste"
85740,3,"reste"
29450,3,"reste"
46300,3,"sud-ouest"
62113,2,"nord"
35630,3,"reste"
38630,3,"sud-est"
77550,3,"idf"
60680,3,"nord"
49270,3,"reste"
38260,3,"sud-est"
66200,2,"sud-est"
91700,1,"idf"
68530,3,"est"
33300,1,"sud-ouest"
19510,3,"sud-ouest"
26260,3,"sud-est"
41190,3,"reste"
61550,3,"reste"
33126,3,"sud-ouest"
45770,1,"reste"
66510,3,"sud-est"
81380,1,"sud-ouest"
14000,1,"reste"
90330,3,"est"
56250,1,"reste"
29890,3,"reste"
73130,3,"sud-est"
82350,3,"sud-ouest"
31870,3,"sud-ouest"
31200,1,"sud-ouest"
85400,3,"reste"
63930,3,"sud-est"
78850,2,"idf"
38690,3,"sud-est"
59800,1,"nord"
73350,3,"sud-est"
62153,1,"nord"
83440,3,"sud-est"
86190,3,"sud-ouest"
35320,3,"reste"
43120,2,"sud-est"
7260,3,"reste"
85260,3,"reste"
18100,3,"reste"
18120,3,"reste"
53150,3,"reste"
78910,3,"idf"
58660,2,"reste"
80960,3,"nord"
1430,3,"reste"
11220,3,"sud-est"
6590,3,"sud-ouest"
59250,1,"nord"
20164,3,"reste"
30127,2,"sud-est"
17840,3,"sud-ouest"
67330,3,"est"
78710,1,"idf"
84370,3,"sud-est"
33130,1,"sud-ouest"
34730,2,"sud-est"
36360,3,"reste"
66190,3,"sud-est"
59730,3,"nord"
25210,3,"est"
39260,3,"est"
82700,3,"sud-ouest"
4130,2,"reste"
33980,3,"sud-ouest"
40090,2,"sud-ouest"
57515,2,"est"
44150,3,"reste"
5110,3,"est"
64470,3,"sud-ouest"
13430,2,"sud-est"
47390,3,"sud-ouest"
3000,3,"sud-est"
29290,3,"reste"
42320,1,"sud-est"
56110,3,"reste"
12470,3,"sud-ouest"
50670,3,"reste"
19270,3,"sud-ouest"
19320,3,"sud-ouest"
27920,3,"reste"
22400,2,"reste"
29910,3,"reste"
35440,3,"reste"
1410,3,"reste"
27550,3,"reste"
44390,3,"reste"
60520,3,"nord"
34680,1,"sud-est"
95880,1,"idf"
87270,3,"sud-ouest"
15340,3,"sud-est"
51480,3,"est"
59830,2,"nord"
94200,1,"idf"
83780,3,"sud-est"
63117,2,"sud-est"
73470,3,"sud-est"
62680,1,"nord"
64660,3,"sud-ouest"
30140,3,"sud-est"
80440,3,"nord"
27720,3,"reste"
57170,3,"est"
74130,2,"sud-est"
97129,3,"outre-mer"
81370,2,"sud-ouest"
3510,3,"reste"
73790,3,"sud-est"
59290,1,"nord"
44250,2,"reste"
57430,3,"est"
67203,1,"est"
46110,3,"sud-ouest"
67310,3,"est"
33920,3,"sud-ouest"
11240,3,"sud-est"
70500,3,"est"
14990,2,"reste"
57405,3,"est"
33330,3,"sud-ouest"
27680,3,"reste"
69760,1,"sud-est"
54930,3,"est"
42700,1,"sud-est"
67440,3,"est"
76850,3,"reste"
59152,1,"nord"
92400,1,"idf"
11490,3,"sud-est"
50230,3,"reste"
44730,2,"reste"
67450,1,"est"
28210,2,"reste"
74440,3,"sud-est"
2160,3,"est"
69500,1,"sud-est"
34250,2,"sud-est"
17520,3,"sud-ouest"
80770,3,"nord"
67630,3,"est"
95150,1,"idf"
78420,1,"idf"
31600,2,"sud-ouest"
41240,3,"reste"
66670,3,"sud-est"
66600,1,"sud-est"
68600,2,"est"
54425,1,"est"
51470,1,"est"
43290,3,"sud-est"
71480,3,"reste"
6100,1,"reste"
65710,3,"sud-ouest"
47170,3,"sud-ouest"
61130,3,"reste"
43750,2,"sud-est"
39170,3,"est"
63140,2,"sud-est"
6650,1,"sud-est"
77163,3,"idf"
20248,3,"reste"
62170,3,"nord"
29660,3,"reste"
29530,3,"reste"
76170,2,"reste"
14380,3,"reste"
26120,3,"sud-est"
61270,3,"reste"
22750,3,"reste"
63810,3,"sud-est"
35310,3,"reste"
35220,2,"reste"
11320,3,"sud-est"
30133,1,"sud-est"
47120,3,"sud-ouest"
8090,3,"nord"
20172,3,"reste"
74200,2,"sud-est"
83420,3,"sud-est"
31860,2,"sud-ouest"
74560,3,"sud-est"
74490,3,"sud-est"
57130,1,"est"
95340,2,"idf"
53100,3,"reste"
57570,3,"est"
68125,1,"est"
61470,3,"reste"
13160,2,"sud-est"
27490,3,"reste"
46310,3,"sud-ouest"
42190,3,"sud-est"
88600,3,"est"
59264,1,"nord"
79290,3,"sud-ouest"
35530,1,"reste"
92310,1,"idf"
94700,1,"idf"
88120,2,"est"
63820,3,"sud-est"
62150,3,"nord"
68150,3,"est"
35760,1,"reste"
78711,1,"idf"
57620,3,"est"
74410,3,"sud-est"
80118,3,"nord"
56700,3,"reste"
60120,3,"nord"
59214,2,"nord"
54730,3,"est"
34850,3,"sud-est"
51510,3,"est"
95810,3,"idf"
74160,3,"sud-est"
2400,2,"sud-ouest"
33290,1,"sud-ouest"
80580,3,"nord"
44470,1,"reste"
66750,2,"sud-est"
68890,3,"est"
73410,3,"sud-est"
57240,2,"est"
23170,3,"sud-ouest"
69690,3,"sud-est"
54990,3,"est"
1270,3,"sud-ouest"
78114,1,"idf"
13830,1,"sud-est"
50170,3,"reste"
88330,3,"est"
73310,3,"sud-est"
63650,3,"sud-est"
20217,3,"reste"
33120,2,"sud-ouest"
97213,3,"outre-mer"
69360,2,"sud-est"
34540,2,"sud-est"
34480,3,"sud-est"
17240,3,"sud-ouest"
68116,3,"est"
68340,3,"est"
78112,1,"idf"
86540,3,"sud-ouest"
91940,3,"idf"
83700,1,"sud-est"
33310,1,"sud-ouest"
31570,3,"sud-ouest"
59295,3,"nord"
4530,3,"reste"
25390,3,"est"
4310,3,"sud-est"
33640,2,"sud-ouest"
58490,3,"reste"
89700,3,"reste"
89480,3,"reste"
88220,3,"est"
44320,3,"reste"
43250,2,"sud-est"
6360,1,"sud-est"
77186,1,"idf"
44860,2,"reste"
53810,2,"reste"
52140,3,"est"
29840,3,"reste"
60240,3,"nord"
60440,3,"nord"
22470,3,"reste"
54660,2,"est"
44720,1,"reste"
57690,3,"est"
82710,3,"sud-ouest"
21110,2,"est"
13660,3,"sud-est"
97136,3,"outre-mer"
77750,3,"idf"
91830,1,"idf"
48160,3,"sud-ouest"
73210,3,"sud-est"
29120,3,"reste"
30300,3,"sud-est"
58250,3,"reste"
6400,1,"sud-ouest"
22610,3,"reste"
91410,3,"idf"
89113,3,"reste"
38134,3,"sud-est"
77148,3,"idf"
67130,2,"est"
38790,3,"sud-est"
50480,3,"reste"
59184,1,"nord"
57260,3,"est"
8190,3,"sud-ouest"
97216,3,"outre-mer"
75017,1,"idf"
59239,2,"nord"
8240,3,"sud-ouest"
79150,3,"sud-ouest"
82270,3,"sud-ouest"
35480,3,"reste"
42260,3,"sud-est"
47140,3,"sud-ouest"
3110,3,"sud-ouest"
7230,3,"reste"
50400,2,"reste"
60850,3,"nord"
3600,3,"reste"
17890,3,"sud-ouest"
59590,2,"nord"
88550,2,"est"
29760,3,"reste"
44690,3,"reste"
54590,3,"est"
63000,1,"sud-est"
69820,3,"sud-est"
74240,1,"sud-est"
73150,3,"sud-est"
2480,3,"sud-ouest"
69140,1,"sud-est"
76410,1,"reste"
97439,3,"outre-mer"
67700,2,"est"
95270,2,"idf"
86700,3,"sud-ouest"
77880,3,"idf"
36320,3,"reste"
57200,2,"est"
37350,3,"reste"
71240,3,"reste"
57280,2,"est"
40210,3,"sud-ouest"
39800,3,"est"
32450,3,"sud-ouest"
13410,1,"sud-est"
64300,3,"sud-ouest"
20233,3,"reste"
16350,3,"sud-ouest"
16470,1,"sud-ouest"
62164,3,"nord"
12350,3,"sud-ouest"
29400,2,"reste"
59151,1,"nord"
69270,1,"sud-est"
42360,3,"sud-est"
42420,1,"sud-est"
76140,1,"reste"
1400,3,"reste"
14670,3,"reste"
44840,1,"reste"
53390,3,"reste"
60100,1,"nord"
52160,3,"est"
60480,3,"nord"
61340,3,"reste"
21910,3,"est"
30610,3,"sud-est"
20148,3,"reste"
80300,3,"nord"
84870,3,"sud-est"
67380,1,"est"
43510,3,"sud-est"
97240,3,"outre-mer"
59122,3,"nord"
20275,3,"reste"
50180,3,"reste"
25470,3,"est"
71430,3,"reste"
17570,2,"sud-ouest"
10190,3,"est"
18160,3,"reste"
89360,3,"reste"
71550,3,"reste"
38220,3,"sud-est"
21000,1,"est"
34720,3,"sud-est"
97330,3,"outre-mer"
50390,3,"reste"
12510,3,"sud-ouest"
26500,1,"sud-est"
44200,1,"reste"
57660,3,"est"
91650,3,"idf"
44410,3,"reste"
21820,3,"est"
30730,2,"sud-est"
50510,3,"reste"
80110,3,"nord"
35680,3,"reste"
57535,2,"est"
69590,3,"sud-est"
5160,3,"est"
46000,2,"sud-ouest"
95710,3,"idf"
13530,1,"sud-est"
22630,3,"reste"
39200,2,"est"
16220,3,"sud-ouest"
97131,3,"outre-mer"
47200,2,"sud-ouest"
47450,3,"sud-ouest"
90150,3,"est"
50680,3,"reste"
60250,3,"nord"
62120,3,"nord"
45550,3,"reste"
5560,3,"est"
2540,3,"est"
78620,2,"idf"
66440,1,"sud-est"
83131,3,"sud-est"
91340,2,"idf"
76133,1,"reste"
75005,1,"idf"
40990,2,"sud-ouest"
68300,1,"est"
34770,2,"sud-est"
73360,3,"sud-est"
34150,3,"sud-est"
34280,2,"sud-est"
17190,3,"sud-ouest"
20111,3,"reste"
67204,2,"est"
62750,1,"nord"
77730,3,"idf"
78210,1,"idf"
94270,1,"idf"
84320,1,"sud-est"
91190,1,"idf"
97123,3,"outre-mer"
55150,3,"est"
55320,3,"est"
55000,2,"est"
31830,2,"sud-ouest"
36140,3,"reste"
92800,1,"idf"
48260,3,"sud-ouest"
51110,2,"est"
59520,1,"nord"
4850,3,"sud-ouest"
57630,3,"est"
58470,3,"reste"
40100,2,"sud-ouest"
70000,2,"est"
93450,1,"idf"
46190,3,"sud-ouest"
77390,3,"idf"
13370,3,"sud-est"
64500,2,"sud-ouest"
62450,3,"nord"
49300,2,"reste"
29420,3,"reste"
29252,3,"reste"
38970,3,"sud-est"
42210,2,"sud-est"
76210,2,"reste"
1200,2,"sud-ouest"
53640,3,"reste"
7110,3,"reste"
14740,3,"reste"
60650,3,"nord"
63990,3,"sud-est"
61210,3,"reste"
35750,3,"reste"
60430,3,"nord"
24610,3,"sud-ouest"
59219,3,"nord"
46130,3,"sud-ouest"
29100,2,"reste"
45800,1,"reste"
87480,3,"sud-ouest"
32800,3,"sud-ouest"
38860,3,"sud-est"
78830,3,"idf"
14540,3,"reste"
29950,3,"reste"
13008,1,"sud-est"
40400,3,"sud-ouest"
92150,1,"idf"
23400,3,"sud-ouest"
44290,3,"reste"
59176,2,"nord"
69680,1,"sud-est"
16800,1,"sud-ouest"
23230,3,"sud-ouest"
13005,1,"sud-est"
63410,3,"sud-est"
76116,3,"reste"
16560,3,"sud-ouest"
7350,3,"sud-est"
68310,2,"est"
54600,1,"est"
71990,3,"reste"
30350,3,"sud-est"
52220,3,"est"
29470,1,"reste"
91360,1,"idf"
88250,3,"est"
21350,3,"est"
67620,3,"est"
80360,3,"nord"
35111,3,"reste"
49140,3,"reste"
59551,3,"nord"
85510,3,"reste"
87290,3,"sud-ouest"
37230,1,"reste"
91330,1,"idf"
31330,3,"sud-ouest"
91370,1,"idf"
93420,1,"idf"
53170,3,"reste"
82240,3,"sud-ouest"
62176,3,"nord"
68240,2,"est"
95460,1,"idf"
4600,3,"sud-ouest"
18130,3,"reste"
14620,3,"reste"
1220,3,"sud-ouest"
61320,3,"reste"
29200,1,"reste"
2370,3,"sud-ouest"
69200,1,"sud-est"
69740,2,"sud-est"
76380,1,"reste"
20173,3,"reste"
30980,1,"sud-est"
34390,3,"sud-est"
17400,3,"sud-ouest"
80260,3,"nord"
68170,1,"est"
94490,1,"idf"
84140,1,"sud-est"
91530,2,"idf"
97320,3,"outre-mer"
83149,3,"sud-est"
24470,3,"sud-ouest"
33133,3,"sud-ouest"
54470,3,"est"
36310,3,"reste"
71420,3,"reste"
58400,3,"reste"
63120,3,"sud-est"
43700,2,"sud-est"
44630,3,"reste"
77210,2,"idf"
23000,2,"sud-ouest"
26700,3,"sud-est"
12390,3,"sud-ouest"
38710,3,"sud-est"
1550,3,"sud-est"
1500,2,"sud-est"
53120,3,"reste"
72350,3,"reste"
49370,3,"reste"
14860,3,"reste"
63380,3,"sud-est"
63440,3,"sud-est"
38142,3,"sud-est"
35132,1,"reste"
85130,3,"reste"
83790,3,"sud-est"
88270,3,"est"
13103,3,"sud-est"
32330,3,"sud-ouest"
47240,3,"sud-ouest"
75007,1,"idf"
77183,1,"idf"
50330,3,"reste"
34220,3,"sud-est"
69001,1,"sud-est"
59286,1,"nord"
29370,3,"reste"
78180,1,"idf"
41270,3,"reste"
8110,3,"sud-ouest"
34620,3,"sud-est"
59252,1,"nord"
77220,2,"idf"
42490,1,"sud-est"
22480,3,"reste"
13870,3,"sud-est"
71270,3,"reste"
84820,3,"sud-est"
91100,1,"idf"
37000,1,"reste"
50210,3,"reste"
23200,3,"sud-ouest"
95520,1,"idf"
62290,2,"nord"
57720,3,"est"
1330,3,"sud-est"
4350,3,"sud-est"
59940,3,"nord"
71580,3,"reste"
77100,1,"idf"
25460,1,"est"
69700,1,"sud-est"
12360,3,"sud-ouest"
91730,2,"idf"
34750,1,"sud-est"
17700,2,"sud-ouest"
6570,1,"sud-ouest"
44119,3,"reste"
19560,3,"sud-ouest"
26800,3,"sud-est"
53270,3,"reste"
47510,2,"sud-ouest"
57870,3,"est"
63570,3,"sud-est"
33490,3,"sud-ouest"
21490,3,"est"
1600,2,"sud-ouest"
3240,3,"sud-ouest"
89430,3,"reste"
89350,3,"reste"
56950,3,"reste"
86500,3,"sud-ouest"
56630,3,"reste"
1580,3,"sud-est"
7460,3,"sud-est"
42840,3,"sud-est"
62560,3,"nord"
14230,3,"reste"
12410,3,"sud-ouest"
29640,3,"reste"
49430,3,"reste"
88300,3,"est"
8400,3,"sud-est"
52250,3,"est"
78760,2,"idf"
59254,3,"nord"
97234,1,"outre-mer"
76980,3,"reste"
20166,3,"reste"
62740,1,"nord"
94440,2,"idf"
84740,1,"sud-est"
87470,3,"sud-ouest"
10290,3,"est"
57140,3,"est"
54129,3,"est"
4230,3,"sud-est"
39000,2,"est"
71370,3,"reste"
82140,3,"sud-ouest"
4800,3,"sud-ouest"
58360,3,"reste"
32220,3,"sud-ouest"
64460,3,"sud-ouest"
11100,2,"sud-est"
11230,3,"sud-est"
59173,3,"nord"
69220,2,"sud-est"
76120,1,"reste"
49110,3,"reste"
60280,1,"nord"
63460,3,"sud-est"
41130,3,"reste"
33320,1,"sud-ouest"
83230,2,"sud-est"
24650,2,"sud-ouest"
69100,1,"sud-est"
34820,3,"sud-est"
34550,3,"sud-est"
4000,3,"sud-ouest"
13230,2,"sud-est"
45210,3,"reste"
35140,3,"reste"
65100,3,"sud-ouest"
7200,2,"reste"
95200,1,"idf"
59100,1,"nord"
2850,3,"reste"
5220,3,"est"
16370,3,"sud-ouest"
13016,1,"sud-est"
67120,2,"est"
79160,3,"sud-ouest"
20200,2,"reste"
82600,3,"sud-ouest"
58230,3,"reste"
39520,3,"est"
80970,3,"nord"
80910,3,"nord"
31780,1,"sud-ouest"
54135,2,"est"
57070,1,"est"
45480,3,"reste"
58350,3,"reste"
84760,3,"sud-est"
97114,3,"outre-mer"
68040,1,"est"
68610,2,"est"
12210,3,"sud-ouest"
66460,3,"sud-est"
12340,3,"sud-ouest"
19450,3,"sud-ouest"
22600,2,"reste"
21390,3,"est"
20247,3,"reste"
23800,3,"sud-ouest"
59251,2,"nord"
74540,3,"sud-est"
94340,1,"idf"
14123,1,"reste"
59216,3,"nord"
42300,1,"sud-est"
20130,3,"reste"
34160,3,"sud-est"
30111,3,"sud-est"
74400,2,"sud-est"
23430,3,"sud-ouest"
97625,3,"outre-mer"
72800,3,"reste"
77124,1,"idf"
97680,3,"outre-mer"
73240,3,"sud-est"
34570,1,"sud-est"
94310,1,"idf"
91140,1,"idf"
87430,1,"sud-ouest"
57150,2,"est"
31190,3,"sud-ouest"
36180,3,"reste"
88400,2,"est"
9000,2,"est"
59470,3,"nord"
25480,1,"est"
37390,1,"reste"
6110,1,"reste"
74520,3,"sud-est"
89116,3,"reste"
21220,3,"est"
32380,3,"sud-ouest"
13510,1,"sud-est"
29520,3,"reste"
42520,3,"sud-est"
1190,3,"sud-est"
1110,3,"sud-est"
14630,3,"reste"
22970,2,"reste"
60530,3,"nord"
22320,3,"reste"
22420,3,"reste"
29850,1,"reste"
12290,3,"sud-ouest"
93350,1,"idf"
27480,3,"reste"
74940,1,"sud-est"
92250,1,"idf"
57650,2,"est"
18150,3,"reste"
53290,3,"reste"
14950,3,"reste"
29630,3,"reste"
11400,2,"sud-est"
90370,3,"est"
34140,3,"sud-est"
67000,1,"est"
33510,2,"sud-ouest"
20167,1,"reste"
48240,3,"sud-ouest"
13190,1,"sud-est"
42120,3,"sud-est"
62159,3,"nord"
62152,1,"nord"
6480,1,"sud-ouest"
95530,1,"idf"
54385,3,"est"
16440,3,"sud-ouest"
64130,3,"sud-ouest"
97413,3,"outre-mer"
51150,3,"est"
57300,3,"est"
72560,3,"reste"
21560,1,"est"
9250,3,"idf"
69115,3,"sud-est"
33125,3,"sud-ouest"
53260,3,"reste"
91670,3,"idf"
77122,3,"idf"
91590,2,"idf"
1130,3,"sud-est"
57455,2,"est"
13810,3,"sud-est"
35800,3,"reste"
60390,1,"nord"
59530,2,"nord"
57330,3,"est"
76800,1,"reste"
83890,3,"sud-est"
72120,3,"reste"
84230,3,"sud-est"
28220,3,"reste"
95590,2,"idf"
74100,1,"sud-est"
30640,2,"sud-est"
80340,3,"nord"
80136,1,"nord"
79170,3,"sud-ouest"
80115,3,"nord"
78800,1,"idf"
87460,3,"sud-ouest"
83370,1,"sud-est"
87360,3,"sud-ouest"
46600,3,"sud-ouest"
55130,3,"est"
31410,3,"sud-ouest"
66730,3,"sud-est"
95770,3,"idf"
54121,3,"est"
5290,3,"est"
15220,3,"sud-est"
71640,1,"reste"
40250,3,"sud-ouest"
58640,2,"reste"
58260,3,"reste"
63330,3,"sud-est"
25000,1,"est"
13105,1,"sud-est"
77115,3,"idf"
62280,1,"nord"
62231,1,"nord"
13740,1,"sud-est"
62330,2,"nord"
12270,3,"sud-ouest"
38490,3,"sud-est"
38670,2,"sud-est"
59136,1,"nord"
14730,1,"reste"
90200,3,"est"
81350,3,"sud-ouest"
94450,1,"idf"
45390,3,"reste"
62410,1,"nord"
62129,3,"nord"
51220,3,"est"
29430,3,"reste"
47180,3,"sud-ouest"
80150,3,"nord"
92410,1,"idf"
56300,2,"reste"
85000,2,"reste"
93500,1,"idf"
14650,1,"reste"
25150,3,"est"
71570,3,"reste"
90110,3,"est"
38330,2,"sud-est"
11420,3,"sud-est"
20169,3,"reste"
62550,3,"nord"
24150,3,"sud-ouest"
50220,3,"reste"
85770,3,"reste"
33690,3,"sud-ouest"
61390,3,"reste"
41800,3,"reste"
7270,3,"reste"
16240,3,"sud-ouest"
97134,3,"outre-mer"
84330,3,"sud-est"
26250,2,"sud-est"
95850,3,"idf"
53300,3,"reste"
68320,2,"est"
97418,3,"outre-mer"
63890,3,"sud-est"
81100,2,"sud-ouest"
22380,3,"reste"
56260,1,"reste"
1230,3,"sud-ouest"
16120,3,"sud-ouest"
14110,2,"reste"
17610,3,"sud-ouest"
79200,2,"sud-ouest"
93300,1,"idf"
25250,3,"est"
97600,1,"outre-mer"
2870,3,"reste"
30700,2,"sud-est"
34080,1,"sud-est"
16570,3,"sud-ouest"
20137,3,"reste"
97429,3,"outre-mer"
20136,3,"reste"
79800,3,"sud-ouest"
67670,3,"est"
97116,3,"outre-mer"
24550,3,"sud-ouest"
24160,3,"sud-ouest"
55290,3,"est"
81240,3,"sud-ouest"
6160,1,"reste"
44500,2,"reste"
21230,3,"est"
20245,3,"reste"
16500,3,"sud-ouest"
62620,2,"nord"
49510,3,"reste"
29460,3,"reste"
29150,3,"reste"
29300,3,"reste"
59131,2,"nord"
